,Name,Alignment,Intelligence,Strength,Speed,Durability,Power,Combat,Total
111,201,203,370,106,345,494,374,242,372
112,439,65,173,433,471,75,72,422,289
113,111,136,163,426,102,339,39,488,154
114,143,5,231,192,353,232,460,395,259
115,304,52,9,7,353,448,319,12,22
116,189,68,350,222,224,313,261,16,406
117,341,290,366,368,2,72,158,121,396
118,299,344,292,223,44,269,481,53,89
119,304,173,479,203,98,21,278,47,246
120,204,361,429,78,394,285,193,285,433
121,493,69,211,146,378,61,476,57,180
122,483,358,87,256,15,349,361,73,125
123,203,119,475,175,368,202,392,6,290
124,433,272,56,407,45,23,478,185,327
125,456,332,333,121,496,489,384,326,84
126,349,351,275,264,294,491,369,221,137
127,416,226,247,373,335,270,474,363,67
128,378,390,451,260,91,423,279,198,480
129,73,417,314,251,390,279,463,123,469
130,184,3,499,58,219,112,15,80,386
131,184,5,270,477,465,320,449,18,37
132,193,145,438,229,225,448,7,92,484
133,207,177,295,58,448,282,250,29,355
134,452,94,140,211,464,48,290,363,336
135,350,74,298,334,237,149,225,96,5
136,301,141,381,227,459,232,456,26,493
137,151,40,222,483,206,179,273,295,259
138,477,201,412,404,283,349,324,370,267
139,167,192,12,258,174,324,122,223,296
140,456,338,344,221,370,224,207,17,422
141,354,59,83,290,284,463,439,101,393
142,176,440,444,238,332,55,331,275,93
143,344,242,134,129,489,341,85,36,328
144,417,203,452,370,381,106,311,76,410
145,412,443,469,492,377,23,37,2,125
146,494,185,469,127,180,258,296,287,135
147,201,488,365,130,307,463,14,286,61
148,306,482,138,71,20,227,414,363,353
149,367,382,115,498,478,306,300,78,167
150,322,244,226,440,122,181,393,195,421
151,139,414,326,113,79,149,201,172,401
152,24,237,358,483,112,416,226,268,361
153,375,378,438,62,372,27,235,142,474
154,266,149,89,156,299,401,469,205,141
155,78,35,207,480,200,102,104,332,34
156,11,93,339,90,176,174,217,230,317
157,328,193,29,410,270,243,454,224,412
158,318,461,236,323,205,224,283,387,311
159,407,370,481,83,83,81,134,198,242
160,321,317,206,457,453,160,142,338,31
161,77,52,466,265,353,174,79,85,24
162,287,107,466,346,373,306,126,23,348
163,203,215,152,152,345,92,49,495,4
164,408,177,135,375,42,141,219,338,340
165,372,389,369,331,14,72,255,62,66
166,68,51,354,212,78,209,96,464,484
167,492,68,226,179,442,407,486,273,308
168,354,124,125,492,461,414,416,98,129
169,286,323,95,209,386,229,137,199,220
170,108,221,275,369,112,211,30,330,141
171,490,215,378,482,338,253,478,326,74
172,52,493,188,268,363,299,301,62,37
173,266,153,91,385,241,372,75,232,238
174,427,209,304,285,26,483,91,44,126
175,415,422,437,335,34,193,144,257,404
176,27,280,291,323,342,440,303,158,184
177,391,353,161,263,414,404,20,278,460
178,298,108,251,56,435,17,418,190,460
179,10,444,133,476,188,42,463,163,257
180,344,210,455,367,116,275,289,499,13
181,320,354,482,383,285,386,366,168,453
182,497,338,25,225,298,313,5,161,497
183,393,375,69,36,109,74,429,431,87
184,295,12,477,496,375,161,331,323,16
185,206,421,152,340,366,383,491,105,275
186,205,128,306,96,53,243,436,348,279
187,15,484,485,134,70,485,356,463,94
188,20,151,270,110,425,172,14,86,289
189,23,320,320,347,312,369,259,382,254
190,124,5,20,65,196,129,59,493,301
191,442,354,72,40,486,443,198,228,84
192,59,258,85,330,434,161,157,53,121
193,417,223,343,183,174,253,435,329,204
194,409,267,297,259,395,407,347,496,428
195,241,162,9,110,217,71,163,62,182
196,153,461,285,483,394,455,9,154,32
197,277,47,396,250,59,257,396,62,470
198,120,122,47,286,484,263,186,436,8
199,403,224,375,458,323,11,65,414,104
200,471,468,292,325,395,435,495,358,254
201,110,274,41,51,320,172,488,269,444
202,134,243,405,166,68,206,298,165,425
203,452,484,87,477,176,184,290,83,357
204,426,368,409,438,265,498,147,198,242
205,73,389,375,136,329,221,57,275,219
206,3,495,81,467,377,135,176,231,176
207,156,234,180,266,486,370,436,476,199
208,297,260,431,32,222,220,448,129,404
209,341,367,416,433,267,444,436,201,443
210,319,222,51,170,102,237,279,419,197
211,498,325,105,203,309,150,113,35,176
212,404,365,52,64,142,285,414,219,222
213,445,195,474,442,173,102,116,168,10
214,390,380,296,134,426,474,385,239,202
215,131,315,5,152,19,333,198,25,158
216,392,326,431,414,30,239,318,421,494
217,164,108,487,372,235,453,11,367,163
218,408,16,48,462,12,61,184,68,495
219,27,171,62,459,368,407,293,437,136
220,35,76,226,351,467,437,350,406,132
221,302,191,266,152,264,488,36,90,154
222,409,92,259,27,429,28,116,463,382
223,45,388,314,271,344,8,93,262,307
224,85,238,450,202,33,30,392,39,303
225,165,43,132,441,342,39,180,169,195
226,41,378,145,419,174,139,94,337,447
227,274,44,74,133,144,2,75,63,283
228,132,460,184,490,237,124,417,466,33
229,51,346,251,448,88,466,350,213,100
230,146,363,268,93,101,424,480,60,223
231,375,119,145,468,9,469,389,167,466
232,210,307,369,472,370,426,73,108,388
233,30,311,317,380,109,247,375,326,22
234,277,217,29,468,32,432,489,344,446
235,114,419,383,241,130,418,432,451,86
236,360,249,329,377,1,156,499,81,351
237,37,378,164,474,342,442,457,436,16
238,102,264,405,230,249,242,191,89,197
239,286,98,298,472,159,398,353,65,472
240,140,375,162,428,76,383,145,358,24
241,104,260,392,58,150,309,263,295,432
242,2,281,248,458,318,87,248,215,138
243,416,89,24,243,159,282,43,277,325
244,146,474,246,214,77,344,455,153,154
245,346,404,474,244,317,481,185,366,132
246,321,374,249,88,430,333,234,397,48
247,152,329,362,349,403,66,141,282,290
248,498,53,333,287,352,11,231,351,422
249,10,200,485,469,340,152,259,464,479
250,336,195,1,417,30,486,387,399,307
251,463,341,267,131,239,476,20,31,343
252,120,319,499,105,413,17,82,386,133
253,28,204,373,151,240,306,110,187,286
254,352,489,485,397,78,302,328,118,104
255,296,113,362,330,364,450,292,129,8
256,55,115,289,423,370,76,182,359,157
257,310,363,330,38,317,243,106,271,241
258,381,487,490,189,488,435,228,22,286
259,64,80,177,496,282,105,118,134,324
260,206,32,64,2,403,192,163,143,483
261,117,465,482,178,109,460,119,304,327
262,179,42,31,307,263,237,391,499,102
263,390,288,139,285,400,363,282,415,133
264,455,297,181,393,311,195,117,420,145
265,337,180,433,301,237,193,421,70,187
266,49,126,238,150,232,116,265,76,259
267,489,287,376,371,37,196,455,43,236
268,368,123,438,258,240,266,292,13,255
269,104,267,189,480,249,35,213,387,272
270,89,261,380,230,498,354,284,290,62
271,297,6,396,22,323,343,362,279,18
272,255,496,278,396,156,391,478,86,155
273,451,26,227,281,414,151,396,41,87
274,164,401,363,493,399,498,2,373,325
275,323,331,52,475,378,356,357,430,216
276,183,13,432,254,172,203,470,3,408
277,413,487,161,7,404,60,59,286,185
278,9,304,76,185,204,309,286,471,349
279,377,453,481,394,107,136,31,5,166
280,36,21,252,209,409,487,23,272,80
281,62,370,269,181,463,481,471,463,399
282,129,393,467,413,358,255,38,151,403
283,264,450,245,351,396,294,16,309,123
284,243,310,95,42,70,217,135,33,480
285,420,404,111,472,314,422,260,149,398
286,169,426,165,25,483,270,234,178,34
287,189,293,98,146,232,275,493,75,185
288,144,334,491,172,90,13,182,147,441
289,188,87,129,440,491,207,55,463,66
290,417,258,478,106,404,441,158,321,274
291,213,160,247,56,217,154,32,451,130
292,118,139,48,78,379,269,294,372,146
293,345,150,480,480,338,185,446,319,297
294,433,186,42,334,80,336,308,387,108
295,72,468,220,329,258,481,168,3,182
296,443,111,99,395,30,94,286,324,54
297,13,412,188,25,215,35,19,103,487
298,484,279,480,23,260,323,416,109,278
299,99,3,223,18,336,420,168,68,382
300,331,102,474,316,322,317,155,282,20
301,161,421,188,263,34,46,433,41,252
302,31,215,329,430,317,307,331,48,86
303,181,287,295,271,57,311,91,117,56
304,434,5,112,268,216,82,38,271,435
305,429,125,92,32,357,403,185,415,77
306,340,173,90,311,445,156,10,253,433
307,341,356,29,121,17,378,173,273,214
308,428,467,54,130,486,98,480,200,48
309,341,28,194,421,282,249,386,134,397
310,105,156,361,372,9,394,12,205,131
311,294,352,56,291,74,443,255,483,228
312,169,59,341,178,43,152,246,487,463
313,493,106,373,415,429,202,366,306,439
314,427,129,202,136,396,3,388,250,30
315,140,297,476,248,32,445,98,390,315
316,437,269,195,386,436,364,220,122,57
317,487,473,288,207,449,236,93,420,99
318,350,478,293,491,131,417,261,428,466
319,132,37,85,134,92,296,220,150,21
320,214,34,407,227,457,390,394,120,355
321,125,322,113,414,396,357,435,203,240
322,465,63,480,407,149,281,86,292,58
323,243,373,455,155,13,267,389,107,311
324,376,51,10,302,238,271,41,270,427
325,498,386,68,455,110,15,121,166,357
326,385,123,418,348,149,7,251,140,325
327,179,369,19,308,392,443,68,288,193
328,82,136,365,405,57,185,484,86,176
329,162,463,98,62,442,163,372,472,102
330,217,399,163,111,458,271,224,162,161
331,3,298,241,74,271,441,499,339,127
332,123,154,292,239,29,460,346,426,220
333,226,366,69,72,191,465,176,215,306
334,467,274,318,35,482,306,34,280,103
335,395,173,436,61,286,281,396,136,460
336,395,442,156,367,275,154,190,5,200
337,36,24,41,240,105,184,235,138,468
338,320,402,387,339,382,80,210,190,5
339,302,248,219,354,269,315,135,18,54
340,122,298,301,145,284,42,304,142,92
341,390,390,275,354,374,272,79,388,196
342,4,211,223,331,269,397,303,235,256
343,300,82,160,361,310,366,427,236,241
344,440,159,231,86,122,131,5,470,178
345,417,455,43,378,325,323,44,11,418
346,404,180,462,483,483,215,88,176,405
347,350,288,366,181,118,81,384,467,346
348,171,80,172,167,234,282,414,78,286
349,13,479,398,363,429,199,320,87,88
350,32,480,21,220,24,48,100,134,432
351,469,134,247,243,417,234,125,422,169
352,72,467,317,347,137,228,172,448,332
353,471,360,49,142,469,280,476,254,435
354,247,499,115,18,269,68,189,132,318
355,274,163,384,247,96,362,242,352,386
356,154,48,385,127,124,134,393,337,278
357,316,241,24,65,397,144,474,303,85
358,324,105,53,400,268,419,442,26,10
359,498,267,26,187,467,205,55,266,338
360,109,182,106,196,339,356,12,396,238
361,229,81,184,165,139,28,287,173,406
362,381,480,314,389,437,47,67,463,121
363,360,269,458,63,492,229,154,180,366
364,202,396,304,496,219,28,212,95,10
365,347,499,496,318,77,61,451,226,148
366,222,373,377,259,64,298,323,325,394
367,238,28,38,308,62,89,316,267,376
368,130,28,331,40,475,19,339,131,194
369,207,416,63,84,440,185,362,194,301
370,349,484,346,158,463,260,199,429,34
371,469,245,49,31,415,370,495,243,4
372,98,382,51,118,475,58,127,392,384
373,66,398,243,23,113,463,8,11,137
374,33,168,117,312,314,361,272,248,396
375,215,316,137,256,423,99,214,100,189
376,276,38,286,414,10,229,400,426,116
377,184,359,118,416,283,367,362,192,253
378,456,91,237,288,352,401,389,123,136
379,417,310,161,367,221,34,126,49,304
380,304,41,351,219,23,146,148,23,472
381,438,205,295,3,221,211,180,375,259
382,169,103,390,120,393,259,166,429,466
383,29,430,176,295,315,376,155,91,449
384,267,203,277,304,219,98,3,230,329
385,152,140,328,161,320,14,318,491,443
386,110,261,127,415,47,220,151,13,488
387,76,242,451,131,302,125,26,279,377
388,405,359,105,485,244,94,23,3,211
389,29,266,476,28,116,269,77,18,42
390,201,391,405,199,318,280,125,342,231
391,422,358,267,157,111,51,124,301,359
392,403,238,113,136,138,342,6,286,488
393,308,387,204,455,153,327,459,149,115
394,325,401,455,141,308,8,250,130,95
395,52,440,304,13,47,134,110,169,359
396,400,28,80,205,95,203,270,260,89
397,225,106,169,20,487,326,267,104,454
398,361,429,458,124,332,485,194,284,137
399,375,47,316,415,39,363,136,46,377
400,420,231,194,71,307,443,489,3,91
401,3,73,363,251,144,6,239,199,117
402,337,439,355,258,381,495,59,147,284
403,425,130,43,338,441,218,209,257,237
404,268,408,284,298,224,64,30,11,436
405,396,145,435,457,220,174,399,452,310
406,361,322,484,278,96,196,143,422,181
407,386,320,53,423,296,155,343,311,89
408,18,391,382,356,470,369,237,163,319
409,479,176,232,250,461,147,147,468,154
410,169,241,432,337,492,139,458,318,12
411,427,301,366,294,168,269,170,248,194
412,265,41,342,354,424,383,42,396,115
413,149,268,391,188,499,441,473,280,44
414,283,409,231,130,402,171,157,391,368
415,362,46,23,72,294,439,190,334,356
416,9,156,410,417,168,486,376,304,42
417,294,64,293,354,161,149,484,54,121
418,392,224,197,428,107,248,150,418,193
419,56,298,36,285,70,327,335,102,380
420,424,444,398,279,454,141,153,104,165
421,460,309,46,358,476,129,424,124,56
422,463,29,184,253,355,103,206,95,130
423,438,233,43,375,90,279,417,356,349
424,448,168,274,420,144,348,438,7,465
425,390,388,120,295,271,98,432,328,88
426,251,435,444,42,288,328,74,72,218
427,291,403,390,438,215,17,295,331,57
428,456,133,434,14,309,278,210,69,293
429,415,62,475,249,178,272,185,378,459
430,359,85,121,355,492,240,102,74,453
431,387,224,285,380,125,306,178,459,432
432,446,74,338,56,361,418,497,165,376
433,406,127,269,212,440,326,162,451,308
434,66,111,30,235,218,432,60,393,85
435,87,301,102,95,432,465,98,423,317
436,373,182,362,126,307,425,296,459,421
437,444,67,383,186,367,476,265,240,224
438,278,34,467,58,498,179,80,494,449
439,432,52,133,162,44,154,191,285,355
440,412,34,38,454,325,474,179,256,335
441,368,151,468,296,143,60,174,163,55
442,113,29,377,370,239,110,185,30,42
443,161,355,129,153,352,246,133,90,56
444,180,34,308,355,201,294,394,431,285
445,158,31,434,367,8,473,107,266,462
446,384,295,342,4,47,446,312,401,81
447,266,156,165,475,393,469,110,189,414
448,20,74,316,488,184,467,356,355,65
449,200,132,375,286,246,122,472,340,87
450,389,152,383,197,284,30,1,260,378
451,292,175,496,392,408,400,398,221,458
452,160,19,279,254,490,412,293,245,473
453,278,53,207,403,394,355,180,306,420
454,7,426,276,374,6,34,496,390,332
455,333,64,460,211,282,386,352,49,9
456,352,494,363,76,308,290,38,424,187
457,355,105,400,302,21,131,183,19,408
458,159,181,415,43,63,345,135,474,416
459,496,33,98,435,227,476,170,290,291
460,257,476,3,168,256,379,108,350,89
461,197,400,420,259,440,161,414,129,451
462,72,293,372,48,114,486,277,454,53
463,14,88,432,495,251,434,224,342,89
464,146,420,46,259,19,478,347,38,189
465,329,466,105,418,436,246,97,50,299
466,475,126,129,286,143,372,407,328,429
467,492,426,262,169,361,353,156,461,369
468,304,431,403,466,28,35,296,484,402
469,469,98,472,165,252,398,286,428,90
470,342,24,316,180,430,486,56,324,309
471,71,229,36,490,93,57,89,366,378
472,200,448,333,298,148,220,256,20,242
473,10,171,318,194,454,76,352,296,460
474,363,457,449,11,130,207,94,355,382
475,470,177,120,319,465,32,87,38,385
476,456,352,90,283,244,419,247,490,480
477,415,217,361,50,484,71,368,339,400
478,255,250,235,359,75,66,120,337,83
479,46,464,157,384,359,429,304,69,452
480,340,287,20,296,46,102,246,71,145
481,232,26,346,155,64,323,425,370,206
482,200,91,173,179,37,451,79,19,283
483,113,130,160,285,255,107,105,284,2
484,416,377,430,288,29,357,104,254,173
485,257,390,16,453,129,278,110,422,122
486,57,135,130,354,494,175,452,492,173
487,242,213,354,441,434,230,52,293,75
488,363,324,327,464,442,359,494,424,29
489,182,334,270,380,413,344,151,180,468
490,259,28,263,42,61,241,393,295,475
491,6,60,353,181,203,283,314,85,489
492,266,309,234,414,498,476,76,497,334
493,221,5,320,346,387,215,312,298,100
494,249,104,49,298,2,341,250,76,67
495,489,322,271,454,145,412,125,89,265
496,480,174,281,95,177,262,97,195,36
497,302,389,463,499,461,207,80,419,419
498,349,77,382,112,254,246,298,332,193
499,55,208,312,48,301,91,338,189,223
500,21,43,241,354,425,217,295,272,263
501,201,356,17,200,367,487,425,139,393
502,422,430,455,137,441,350,276,441,239
503,234,403,292,189,234,158,183,389,380
504,128,367,200,405,410,227,286,221,454
505,495,122,364,189,191,19,183,232,425
506,334,166,48,304,423,82,244,214,193
507,120,289,283,325,290,1,31,100,206
508,345,322,32,385,490,5,359,428,226
509,17,457,444,401,41,420,200,250,22
510,55,313,229,451,436,21,433,72,160
511,248,18,72,204,271,13,4,92,319
512,279,115,50,263,189,474,139,234,336
513,99,241,318,300,251,167,374,481,34
514,19,6,39,219,414,312,444,489,268
515,73,288,12,114,298,197,350,391,308
516,24,175,130,385,332,66,241,150,317
517,328,23,173,372,384,151,300,215,65
518,420,381,62,164,336,357,488,236,228
519,379,327,166,172,388,38,193,357,194
520,397,151,162,329,112,435,292,190,321
521,176,247,428,443,487,95,99,54,401
522,108,54,405,419,494,123,204,367,95
523,303,298,105,446,323,45,37,409,373
524,257,118,11,242,274,219,343,82,176
525,8,379,341,108,463,384,236,75,276
526,419,265,491,358,113,327,158,211,67
527,54,183,349,90,186,462,27,348,201
528,171,270,480,205,480,367,49,215,244
529,211,247,299,238,137,259,177,460,249
530,174,365,434,150,188,130,410,116,58
531,401,49,219,263,176,165,207,334,469
532,286,292,225,476,12,155,400,171,97
533,16,428,250,403,375,333,101,41,57
534,207,131,428,167,343,58,50,318,127
535,206,477,231,353,497,475,17,115,436
536,114,432,277,469,313,158,92,255,54
537,143,487,397,31,54,6,340,365,480
538,396,479,38,254,239,187,256,136,290
539,464,169,410,346,69,298,199,350,128
540,466,84,424,138,462,113,123,50,355
541,45,311,426,305,225,313,318,181,400
542,496,103,187,143,306,291,409,178,350
543,200,37,328,108,229,342,5,381,408
544,127,189,194,267,349,42,7,320,149
545,268,41,415,411,490,176,223,243,377
546,244,299,301,356,384,328,72,463,214
547,479,100,23,389,162,191,100,403,415
548,159,441,71,438,201,36,377,377,336
549,65,416,304,178,338,108,184,400,239
