,Name,Alignment,Intelligence,Strength,Speed,Durability,Power,Combat,Total
63,201,446,299,492,250,200,397,16,440
64,400,237,388,25,117,402,189,242,395
65,374,419,90,482,286,318,203,110,318
66,161,243,382,5,377,279,104,71,486
67,413,184,406,377,289,154,66,477,109
68,190,262,350,355,206,95,4,424,475
69,83,339,457,482,56,91,244,386,124
70,280,65,379,448,83,447,307,343,86
71,106,123,150,338,16,232,30,164,434
72,78,383,107,445,266,139,32,135,140
73,497,48,271,251,288,318,253,320,83
74,466,325,235,425,108,384,478,421,79
75,491,266,263,472,330,97,252,374,419
76,422,499,82,285,406,231,198,267,315
77,481,417,331,499,6,85,198,223,363
78,15,142,285,168,27,41,165,259,178
79,244,420,184,424,103,314,138,10,95
80,383,144,424,459,252,271,206,380,61
81,122,341,277,12,477,488,30,191,310
82,326,435,119,468,154,8,47,236,398
83,64,215,17,425,113,8,246,227,209
84,19,345,134,492,155,107,61,238,342
85,271,2,387,128,114,213,387,423,98
86,455,331,81,124,403,235,265,116,166
87,376,333,297,310,436,274,368,8,479
88,255,341,466,80,462,422,274,110,324
89,302,245,134,37,81,101,286,475,82
90,422,68,381,499,443,107,396,261,405
91,360,175,351,4,348,430,9,50,254
92,477,407,425,79,147,322,334,139,265
93,418,371,144,429,396,248,193,414,174
94,283,334,209,347,313,148,46,287,371
95,466,464,202,49,106,398,134,402,73
96,59,248,188,109,298,334,28,10,27
97,495,339,215,346,279,325,282,292,282
98,374,136,244,19,350,141,69,58,294
99,263,78,434,39,249,42,333,357,233
100,471,462,393,104,280,418,346,457,289
101,258,79,45,125,61,375,381,312,378
102,144,458,233,241,43,421,64,437,378
103,109,80,53,349,461,86,277,302,54
104,210,115,29,125,403,424,37,282,470
105,481,297,270,112,475,337,384,275,175
106,64,3,300,325,417,368,393,412,87
107,174,265,154,19,46,245,410,147,27
108,66,108,353,5,395,116,151,116,4
109,275,141,475,85,237,69,37,305,170
110,399,435,298,159,406,295,118,266,497
111,436,194,386,498,109,176,117,396,325
112,189,220,307,13,171,308,346,35,289
113,207,129,470,419,35,41,317,381,271
114,430,180,86,309,47,64,451,136,455
115,148,47,32,477,371,58,39,220,57
116,149,7,50,65,174,412,66,158,139
117,225,30,145,7,150,445,73,177,151
118,51,237,93,244,226,13,369,474,12
119,149,44,153,485,189,130,305,452,381
120,172,122,214,488,6,256,108,142,444
121,413,380,221,423,410,424,113,351,300
122,355,228,192,148,96,300,448,112,418
123,455,66,111,366,239,59,400,274,10
124,273,402,245,102,439,378,48,404,153
125,282,476,116,153,444,380,356,286,66
126,14,309,74,277,275,410,349,22,381
127,43,12,221,275,92,53,327,17,4
128,428,347,64,57,164,214,409,342,80
129,68,38,174,193,413,267,252,115,303
130,392,230,125,399,179,1,423,134,132
131,484,81,414,294,245,203,93,456,404
132,55,224,247,4,127,102,445,492,58
133,329,32,427,441,457,375,473,233,339
134,424,441,377,20,245,223,202,23,166
135,196,330,315,120,252,331,104,439,306
136,209,92,475,452,14,428,337,105,201
137,479,289,252,470,111,159,51,466,283
138,90,449,460,289,253,465,188,22,335
139,295,118,89,359,350,297,497,363,62
140,60,474,101,37,438,372,225,422,261
141,385,225,415,159,58,417,91,215,257
142,475,191,4,268,269,305,321,466,253
143,88,451,445,89,451,126,247,454,436
144,7,442,89,187,199,109,313,104,419
145,85,419,100,430,146,336,52,113,267
146,265,438,145,422,135,11,199,321,344
147,213,98,453,137,200,324,482,256,360
148,65,171,243,473,53,245,196,72,460
149,219,110,123,346,87,236,227,332,136
150,325,399,263,328,330,303,283,399,131
151,387,32,406,17,400,33,496,20,203
152,489,267,204,232,346,55,277,120,131
153,314,408,99,221,424,341,407,66,331
154,70,49,164,6,303,376,288,208,245
155,457,267,349,351,421,123,223,203,19
156,197,497,263,469,94,288,225,495,93
157,193,222,43,45,9,458,308,39,260
158,184,300,467,25,364,172,219,493,210
159,483,383,52,210,218,180,359,443,198
160,242,35,88,439,216,370,312,323,325
161,36,415,378,497,256,272,15,456,409
162,186,29,225,420,338,47,268,140,488
163,369,161,380,467,183,281,5,16,52
164,463,208,67,195,87,170,267,283,440
165,129,497,287,97,435,115,224,265,211
166,82,54,226,149,407,210,7,25,309
167,350,81,421,171,476,282,77,497,156
168,386,88,102,433,289,466,450,298,486
169,392,194,304,485,177,379,62,279,124
170,467,458,186,97,262,50,132,482,286
171,328,263,56,389,216,178,111,471,317
172,337,476,429,340,363,424,108,133,215
173,373,418,432,399,266,121,25,254,200
174,373,333,310,78,309,180,79,185,241
175,483,224,491,258,246,274,424,203,335
176,332,91,437,307,264,257,147,449,420
177,424,63,450,398,81,91,294,212,456
178,216,354,305,260,247,343,265,172,28
179,11,152,182,309,18,294,68,166,382
180,475,166,234,460,201,336,66,54,324
181,413,426,399,413,90,58,456,259,422
182,137,56,219,306,322,265,189,52,47
183,442,418,370,168,374,413,461,434,176
184,335,156,320,439,123,402,180,97,459
185,353,385,19,408,475,113,270,477,410
186,478,283,11,453,332,80,283,318,484
187,204,402,352,86,318,418,436,221,22
188,355,379,153,446,25,243,236,13,306
189,66,15,45,163,320,388,111,168,476
190,469,426,295,162,242,282,409,143,160
191,477,468,140,368,39,293,145,130,111
192,323,281,367,488,308,383,236,72,182
193,445,265,309,472,246,306,169,397,203
194,115,363,55,105,120,198,162,171,267
195,231,193,147,448,37,455,259,410,46
196,141,346,47,469,408,178,490,402,207
197,301,376,340,191,461,235,52,169,19
198,230,301,355,420,178,275,454,191,370
199,441,258,291,346,111,420,289,239,310
200,268,69,431,1,24,330,114,417,202
201,442,331,369,262,135,319,354,45,183
202,72,294,224,477,444,427,225,482,316
203,292,17,364,354,406,462,194,19,166
204,471,4,483,190,284,178,199,362,273
205,166,81,246,165,188,150,345,373,491
206,241,310,20,253,182,338,336,90,40
207,406,421,216,78,172,460,406,457,34
208,410,178,450,52,335,222,113,340,417
209,273,453,252,155,43,396,309,231,425
210,465,283,203,287,154,18,316,134,404
211,485,349,309,267,195,364,79,223,43
212,286,22,493,455,229,245,406,476,434
213,32,442,172,213,355,386,249,37,43
214,319,213,50,72,169,221,365,111,13
215,311,441,203,451,107,53,90,373,123
216,164,206,30,224,76,146,113,385,143
217,441,491,346,125,393,258,27,285,365
218,72,286,16,303,287,55,91,308,40
219,369,100,323,276,349,121,246,472,474
220,171,48,77,449,120,446,357,323,214
221,484,281,351,473,213,242,405,310,143
222,5,133,242,127,221,294,345,100,444
223,352,199,103,55,304,22,470,130,83
224,120,173,95,341,208,15,74,340,256
225,263,226,162,195,143,131,280,112,244
226,151,174,469,195,486,99,38,95,223
227,450,385,375,471,249,180,94,356,229
228,187,21,11,215,417,484,91,299,181
229,14,325,310,359,190,227,281,483,278
230,347,63,405,446,25,497,438,258,79
231,314,474,173,367,198,185,115,267,207
232,374,133,58,197,23,495,310,356,473
233,332,208,129,187,94,251,411,106,290
234,80,235,427,385,367,377,433,249,438
235,390,268,391,486,478,162,140,377,201
236,35,381,32,38,282,69,151,446,94
237,393,363,443,48,237,143,17,463,491
238,10,268,255,359,140,223,380,71,186
239,321,97,112,369,421,101,492,407,301
240,317,368,352,369,2,218,64,198,31
241,306,270,211,98,411,213,275,98,478
242,63,229,159,385,240,126,455,99,336
243,70,264,120,329,10,185,154,326,48
244,408,222,264,157,36,131,23,322,344
245,492,204,186,497,157,478,497,108,304
246,101,387,257,100,140,449,316,295,418
247,270,251,359,306,195,470,268,409,161
248,417,306,175,104,199,148,488,274,442
249,195,361,318,393,229,57,165,373,156
250,107,101,23,208,26,193,287,16,447
251,161,314,440,278,308,270,433,86,120
252,160,242,280,436,257,31,413,262,248
253,268,365,376,460,55,422,74,131,312
254,53,19,41,472,129,349,45,191,292
255,19,88,194,168,127,152,47,307,51
256,55,206,219,360,369,149,396,340,253
257,2,115,165,287,288,209,349,205,145
258,440,205,330,128,243,131,171,225,149
259,297,327,117,291,23,296,223,213,286
260,243,326,99,52,352,180,215,140,327
261,473,451,129,386,387,391,239,201,20
262,232,53,69,363,306,78,448,93,183
263,285,317,252,441,69,280,109,484,184
264,282,252,484,469,455,351,159,92,392
265,254,244,56,470,5,137,61,483,249
266,213,171,429,56,58,483,173,138,154
267,447,104,239,407,419,329,237,198,381
268,89,302,324,188,134,164,246,443,136
269,38,301,245,359,438,133,444,61,47
270,234,295,137,97,417,378,206,281,468
271,45,250,89,64,381,113,29,42,327
272,11,57,325,437,355,241,256,225,277
273,489,284,168,353,261,254,309,261,429
274,314,30,461,295,354,59,248,118,210
275,229,144,101,72,417,49,363,132,118
276,442,499,250,444,288,253,94,51,143
277,319,345,357,299,298,165,479,119,354
278,349,257,160,448,245,258,464,68,100
279,257,10,355,131,92,404,280,265,278
280,245,352,23,353,13,467,391,201,157
281,477,483,216,8,78,122,270,101,386
282,475,487,174,31,252,304,28,96,123
283,330,268,144,69,195,153,476,269,357
284,435,81,383,208,237,277,118,465,278
285,393,473,112,388,353,472,266,280,31
286,446,198,13,226,254,148,143,189,47
287,146,141,427,293,3,289,392,326,169
288,211,200,450,206,203,488,449,284,203
289,129,492,459,217,447,117,466,173,287
290,478,314,433,32,3,473,5,376,421
291,240,265,354,444,335,1,322,132,129
292,303,183,150,124,309,115,241,106,380
293,246,397,252,229,279,332,212,115,183
294,278,383,306,376,393,156,388,450,326
295,119,253,489,20,220,315,162,365,411
296,138,23,34,212,279,30,475,31,169
297,231,215,84,385,150,458,41,488,156
298,282,233,256,418,106,203,199,235,257
299,438,227,191,121,193,1,182,93,92
300,88,381,80,246,489,127,250,119,278
301,155,166,230,269,333,219,327,136,282
302,12,7,363,225,217,298,331,37,23
303,372,129,68,88,488,312,390,418,184
304,255,217,227,198,492,169,156,399,72
305,52,362,436,413,406,174,92,41,84
306,401,10,456,137,479,292,38,346,329
307,230,267,256,183,189,431,237,90,175
308,171,8,354,188,155,91,5,66,147
309,197,231,326,96,367,118,366,388,318
310,168,489,83,56,365,24,420,304,485
311,131,28,396,324,127,38,470,418,78
312,108,331,70,262,278,122,34,468,416
313,307,309,484,175,488,155,79,317,96
314,263,445,15,26,103,57,215,179,155
315,459,189,81,174,32,429,37,472,356
316,92,376,376,218,306,32,46,495,366
317,16,67,348,244,374,245,91,170,334
318,350,421,306,366,185,74,409,389,442
319,339,15,489,462,74,385,455,51,55
320,7,78,204,316,61,443,483,393,307
321,439,242,481,203,420,23,196,290,454
322,289,52,314,56,348,155,399,402,405
323,320,354,145,241,495,103,69,191,237
324,117,302,273,35,462,281,196,239,493
325,229,467,483,338,393,290,28,414,4
326,377,335,185,104,203,1,123,189,183
327,52,305,265,117,349,137,76,491,462
328,447,3,492,314,298,255,150,111,412
329,5,51,366,483,71,443,86,105,440
330,356,295,475,26,95,278,294,138,138
331,153,223,461,398,131,122,379,341,26
332,326,450,346,413,475,497,256,306,58
333,337,260,363,347,381,308,242,277,208
334,205,396,37,493,464,209,467,173,215
335,278,340,36,75,438,52,156,228,269
336,183,95,86,245,377,499,407,381,79
337,147,96,237,468,313,23,401,225,76
338,217,422,366,266,443,283,69,233,134
339,338,3,271,290,297,243,194,162,377
340,319,426,87,122,207,141,13,268,472
341,122,365,470,120,320,204,151,373,484
342,185,315,437,461,208,352,438,156,131
343,63,465,443,311,377,369,262,165,422
344,48,481,472,356,423,349,22,14,369
345,308,113,475,128,372,4,22,360,77
346,151,267,297,231,409,195,210,57,404
347,47,173,198,60,122,152,89,103,110
348,70,195,283,197,305,150,212,66,7
349,199,486,351,39,180,146,482,120,356
350,466,283,438,177,417,343,231,251,37
351,315,186,48,462,44,133,309,173,307
352,143,16,264,266,337,478,315,206,16
353,82,351,158,347,403,97,192,271,221
354,277,465,213,493,453,498,193,128,198
355,224,313,134,92,43,305,464,238,134
356,318,275,447,274,204,358,121,448,324
357,395,413,277,178,447,468,450,266,350
358,218,441,166,323,386,177,384,185,348
359,94,259,454,33,209,107,28,402,56
360,357,208,139,380,307,64,240,407,445
361,321,461,160,218,411,481,313,225,163
362,126,381,146,431,474,69,362,138,305
363,341,406,416,73,16,377,450,146,41
364,188,326,70,87,359,392,89,83,118
365,179,268,23,444,56,79,176,61,276
366,463,52,416,355,104,466,34,364,207
367,239,482,180,317,81,141,340,429,212
368,245,444,67,54,2,387,13,108,242
369,101,356,431,191,386,471,145,317,216
370,120,111,68,109,406,337,404,496,384
371,148,331,218,195,488,4,279,117,79
372,461,59,66,334,167,116,65,4,94
373,306,259,144,188,275,427,268,167,94
374,91,410,100,308,189,49,484,313,335
375,410,80,114,183,120,167,14,430,446
376,234,385,379,166,84,460,288,431,3
377,305,432,440,148,325,409,241,411,199
378,77,75,66,328,64,189,268,31,141
379,255,82,34,487,423,481,62,479,384
380,42,234,398,207,378,429,340,222,409
381,402,346,469,296,409,396,292,228,426
382,139,216,360,454,36,280,343,392,306
383,241,60,139,437,91,345,36,145,264
384,286,189,232,130,126,59,46,371,16
385,102,110,20,176,221,211,110,31,365
386,462,460,67,165,250,219,350,23,486
387,490,60,62,220,440,179,261,167,331
388,404,222,370,300,496,314,372,47,44
389,441,389,269,274,231,241,88,73,161
390,444,64,357,415,227,448,101,410,5
391,395,477,339,391,121,407,372,246,289
392,466,381,70,6,348,195,458,140,137
393,182,220,485,279,131,4,149,11,381
394,305,283,196,348,5,291,320,232,227
395,364,331,274,247,344,428,236,7,419
396,212,176,462,52,337,285,361,51,330
397,179,72,271,81,180,244,227,463,365
398,82,45,320,360,302,205,184,51,332
399,39,290,258,344,429,30,79,157,251
400,392,108,464,260,110,39,107,196,179
401,413,54,238,396,431,189,399,437,20
402,239,55,391,476,486,408,30,395,270
403,38,186,134,276,434,488,461,228,280
404,377,100,20,181,379,254,102,22,8
405,278,137,191,232,438,246,247,31,213
406,205,79,112,37,112,239,5,440,243
407,69,491,415,313,423,264,124,84,15
408,156,239,71,183,73,249,4,42,301
409,196,63,6,22,270,121,189,21,410
410,334,188,294,430,229,420,288,222,301
411,463,330,159,144,8,185,236,258,480
412,95,474,82,207,236,109,416,328,27
413,193,22,149,171,156,22,92,178,367
414,281,270,417,139,52,330,41,331,104
415,402,114,326,175,137,285,95,10,66
416,206,350,300,455,178,207,217,152,245
417,70,341,57,321,354,200,496,308,191
418,14,255,380,131,326,286,104,332,289
419,493,139,169,265,47,140,29,161,295
420,388,457,303,391,111,124,147,341,307
421,384,234,457,189,431,429,435,15,116
422,108,232,447,233,133,466,8,446,57
423,479,176,402,136,158,184,158,316,219
424,377,412,84,378,52,209,184,96,450
425,371,41,124,226,150,141,38,455,127
426,445,63,287,412,124,451,230,207,119
427,442,139,57,235,424,247,263,467,375
428,406,355,451,341,447,149,268,193,184
429,60,78,122,102,319,234,39,80,113
430,333,482,5,271,391,321,388,392,367
431,260,246,74,342,22,12,64,26,242
432,422,89,90,329,113,439,125,377,423
433,127,57,396,246,174,245,436,281,6
434,438,318,171,25,285,423,372,382,456
435,80,428,290,215,130,412,262,9,173
436,19,247,257,439,436,87,493,156,301
437,9,409,263,208,16,436,364,160,296
438,416,188,304,405,470,401,243,239,24
439,306,472,254,456,276,241,116,425,409
440,278,235,402,38,226,402,246,24,498
441,80,40,234,334,16,458,353,418,323
442,414,148,106,300,31,220,131,415,365
443,283,252,78,442,216,292,181,59,295
444,142,1,61,292,245,222,274,435,287
445,139,150,462,251,258,439,81,498,364
446,340,197,178,252,295,35,72,16,456
447,178,201,414,493,433,391,412,106,171
448,67,300,397,396,152,167,428,386,121
449,41,461,150,271,255,35,145,358,193
450,218,48,43,372,311,423,125,284,82
451,56,109,135,168,494,236,25,430,233
452,295,105,292,167,201,313,475,178,42
453,497,148,438,313,495,354,375,124,159
454,159,468,363,226,305,191,4,60,15
455,75,61,462,355,150,456,452,294,423
456,478,287,247,389,18,67,437,327,102
457,159,26,458,188,38,9,429,374,38
458,311,21,331,367,350,285,66,184,118
459,127,127,112,304,304,443,145,309,26
460,451,90,459,415,320,161,249,179,110
461,345,451,86,195,323,414,473,482,342
462,432,348,207,495,74,417,64,351,158
463,347,419,332,382,57,479,100,69,493
464,278,416,458,436,155,156,375,168,279
465,350,46,465,224,285,9,456,237,390
466,131,417,381,413,108,438,188,228,435
467,35,27,378,352,207,46,99,13,274
468,36,497,87,296,403,197,343,223,210
469,492,95,21,201,352,383,476,187,460
470,492,113,130,387,348,459,262,140,391
471,46,69,375,77,215,244,498,84,293
472,499,370,111,19,347,106,183,325,355
473,270,413,367,378,337,68,395,162,427
474,449,358,391,182,207,438,398,194,346
475,102,423,324,286,118,154,431,265,110
476,425,460,262,359,362,331,452,144,189
477,149,148,273,124,265,126,160,256,194
478,387,177,268,17,293,11,237,262,497
479,122,82,430,432,452,404,439,398,319
480,138,96,241,224,439,462,190,116,245
481,95,374,275,263,442,431,296,84,33
482,379,4,218,143,271,212,46,53,31
483,496,305,59,265,18,225,95,104,136
484,192,203,342,274,5,143,184,486,321
485,268,357,221,245,6,182,131,374,311
486,159,275,314,158,32,398,198,458,426
487,194,419,355,207,275,167,34,327,234
488,316,130,75,494,152,466,165,50,210
489,70,212,9,176,27,437,162,236,369
490,283,142,329,200,436,51,424,40,224
491,292,261,109,217,349,295,481,372,50
492,297,323,238,485,82,233,469,499,293
493,238,149,378,242,187,461,329,178,435
494,55,325,295,284,270,175,170,48,472
495,6,478,236,284,190,2,415,317,479
496,351,465,139,268,377,40,160,421,427
497,484,254,339,46,101,388,70,475,337
498,391,240,218,159,491,447,473,164,137
499,84,437,183,65,119,353,49,110,130
500,211,401,189,93,91,116,188,62,144
501,258,311,473,312,37,51,464,224,418
502,242,440,230,111,86,466,463,55,451
503,69,196,241,328,410,362,241,250,18
504,211,349,476,202,161,320,344,415,443
505,84,133,401,171,349,91,379,394,268
506,428,269,280,38,286,271,99,234,167
507,196,274,190,425,356,471,69,219,480
508,237,4,179,292,312,120,394,490,52
509,234,85,154,252,454,234,392,90,183
510,387,389,458,49,171,370,145,36,106
511,422,415,451,302,224,78,405,486,293
512,243,277,252,135,247,48,136,359,200
513,156,308,342,365,424,85,291,395,288
514,443,330,28,251,169,149,67,15,227
515,431,344,389,142,49,227,96,420,236
516,376,259,169,251,160,495,359,92,33
517,23,457,430,499,389,406,210,430,302
518,424,326,261,239,318,4,210,245,101
519,295,212,417,35,355,128,233,156,63
520,423,227,30,47,348,163,462,232,401
521,196,342,200,301,9,370,32,114,435
522,13,225,499,404,187,478,477,444,458
523,99,341,92,57,157,489,6,169,128
524,199,374,215,21,431,192,380,499,275
525,216,50,369,139,248,46,405,68,234
526,479,310,111,396,479,199,272,287,113
527,351,171,472,152,119,272,58,293,139
528,63,261,53,407,151,336,115,10,152
529,56,118,368,191,454,204,269,307,215
530,375,295,11,157,422,376,380,455,495
531,392,469,281,119,394,155,22,28,38
532,332,206,295,253,101,251,60,133,481
533,210,449,297,455,425,35,413,56,118
534,288,284,163,377,15,217,190,358,379
535,50,365,87,218,379,171,205,192,110
536,260,198,491,15,333,297,200,149,54
537,321,476,491,42,446,470,442,109,262
538,427,65,30,492,26,298,398,469,481
539,373,132,467,384,122,490,378,329,347
540,270,393,135,195,181,369,245,376,229
541,24,407,129,466,85,68,27,68,485
542,446,485,383,79,242,94,265,215,478
543,95,21,338,32,360,368,334,184,431
544,36,196,257,439,423,355,480,267,499
545,383,227,177,404,105,473,280,9,96
546,237,176,236,431,153,76,148,423,331
547,85,169,319,263,150,133,214,82,249
548,368,406,223,275,399,182,437,428,347
549,387,310,355,398,173,281,484,275,380
