,Name,Alignment,Intelligence,Strength,Speed,Durability,Power,Combat,Total
263,473,26,141,7,50,176,293,59,87
264,304,259,334,47,88,374,361,456,477
265,326,123,211,184,42,80,109,323,373
266,171,441,60,357,365,175,289,238,212
267,484,393,17,83,52,236,288,170,428
268,63,281,117,309,376,81,226,436,298
269,368,156,239,408,216,392,82,123,300
270,351,28,25,219,218,329,369,67,169
271,330,241,183,371,24,220,280,470,485
272,11,309,180,251,74,203,191,498,458
273,457,88,381,452,69,64,367,349,428
274,161,141,191,276,467,459,140,403,234
275,487,342,328,315,422,113,267,59,385
276,397,38,454,412,257,79,305,467,72
277,104,354,448,394,23,252,167,33,416
278,360,124,321,332,373,382,474,450,159
279,448,278,50,390,261,137,120,34,160
280,91,335,449,87,275,487,272,357,384
281,485,464,194,274,244,314,375,120,442
282,447,37,139,148,1,401,18,466,475
283,239,205,356,145,381,191,486,150,8
284,191,107,380,30,150,465,415,316,471
285,411,427,186,147,419,365,472,272,375
286,304,196,74,143,50,389,20,136,34
287,131,51,349,490,435,226,442,264,437
288,485,272,314,165,319,350,439,156,439
289,181,66,155,65,352,102,175,127,407
290,370,310,326,120,432,75,450,453,91
291,341,439,361,45,38,220,349,307,306
292,252,442,361,499,499,368,35,219,233
293,189,85,458,478,333,121,148,421,118
294,67,378,174,225,329,403,91,351,219
295,24,54,211,181,437,417,210,21,170
296,362,73,416,108,409,29,364,2,316
297,463,54,307,164,270,148,202,478,175
298,112,52,113,428,348,360,498,363,183
299,261,281,104,307,170,218,485,226,395
300,288,173,100,479,165,189,88,192,188
301,476,218,295,268,260,230,442,344,261
302,181,251,264,444,124,194,27,87,219
303,322,421,180,155,243,389,286,202,258
304,302,425,477,422,311,277,189,485,445
305,250,18,46,204,362,400,309,250,442
306,358,137,299,338,360,27,293,331,127
307,442,347,311,400,269,258,283,274,130
308,404,322,206,315,324,352,114,167,473
309,61,243,332,240,401,237,371,437,328
310,344,326,385,435,276,170,77,416,229
311,327,251,134,288,340,383,374,325,443
312,387,322,459,256,475,86,322,250,238
313,189,53,128,194,314,380,447,270,301
314,14,467,36,464,399,315,163,410,25
315,322,57,412,67,46,124,348,445,424
316,204,357,51,168,422,66,417,47,144
317,353,174,223,276,86,482,428,240,76
318,177,141,243,156,247,184,150,394,52
319,353,72,7,24,248,291,175,433,17
320,28,194,185,482,281,160,163,71,372
321,261,283,455,406,420,426,437,378,196
322,218,162,381,477,345,24,201,310,436
323,372,465,144,468,264,493,111,80,311
324,491,160,379,475,330,141,146,16,192
325,475,157,442,333,286,348,130,88,376
326,350,292,343,10,302,135,217,300,350
327,350,193,289,352,11,147,432,30,3
328,237,466,165,212,361,347,381,296,5
329,262,446,376,392,458,28,21,90,9
330,166,70,422,369,53,217,438,26,122
331,275,257,499,119,386,69,343,115,168
332,135,27,211,256,205,178,290,401,345
333,123,481,53,329,413,453,95,56,378
334,123,441,89,285,110,131,111,82,175
335,335,358,318,377,361,435,290,422,84
336,129,497,174,36,381,183,298,153,141
337,411,116,85,286,494,106,219,481,430
338,139,389,82,144,131,362,111,334,29
339,274,316,360,149,122,119,199,271,422
340,430,467,340,295,490,400,107,143,181
341,405,321,167,104,473,132,226,68,446
342,372,81,422,113,274,483,391,127,149
343,189,97,53,141,225,440,418,445,339
344,329,467,485,11,90,463,408,224,491
345,130,191,207,391,273,204,120,286,31
346,42,363,142,183,245,429,163,166,50
347,86,280,429,263,41,446,453,40,170
348,258,403,186,401,241,362,132,444,425
349,442,322,115,77,470,50,305,160,420
350,480,290,141,240,405,80,131,204,251
351,6,379,432,364,132,442,350,341,49
352,40,341,430,341,414,322,405,210,42
353,232,368,123,279,72,200,80,233,143
354,416,462,109,490,244,331,195,451,25
355,274,38,130,369,353,377,225,129,92
356,220,59,82,239,21,21,167,352,82
357,475,370,480,264,256,295,447,110,179
358,420,246,343,341,11,46,63,171,1
359,3,274,128,330,85,4,458,478,45
360,4,174,301,239,188,129,243,66,44
361,98,465,409,475,351,223,436,33,427
362,394,133,479,171,496,94,77,63,127
363,225,343,196,197,378,427,206,268,172
364,287,278,351,411,264,266,328,251,312
365,49,159,483,346,74,379,100,341,399
366,346,358,472,159,180,119,312,20,170
367,54,255,40,312,169,479,186,227,397
368,176,307,249,453,445,165,419,343,450
369,486,170,468,178,381,308,346,251,294
370,294,238,42,360,378,52,338,97,380
371,401,75,290,252,44,467,315,101,199
372,440,397,428,481,284,310,255,363,236
373,373,150,152,483,411,365,297,410,291
374,55,476,62,243,358,241,180,21,310
375,341,414,476,498,486,172,101,402,378
376,9,368,413,24,458,173,262,333,407
377,170,216,35,108,211,321,228,31,161
378,363,282,13,295,51,108,320,349,223
379,237,342,286,245,312,105,213,72,235
380,169,265,42,332,18,4,450,334,16
381,117,86,241,240,16,340,154,468,229
382,193,23,236,139,458,79,342,53,424
383,202,363,481,271,179,391,201,38,422
384,403,499,182,495,348,462,214,488,145
385,347,216,312,174,33,372,227,159,115
386,24,325,364,370,340,444,273,274,227
387,247,291,93,307,432,249,99,426,337
388,429,275,410,418,373,375,445,60,230
389,254,337,164,485,20,173,300,415,68
390,288,361,260,97,391,407,47,408,2
391,105,313,83,320,152,18,10,228,178
392,78,102,292,458,473,70,350,262,139
393,426,167,17,276,28,487,124,418,23
394,265,482,331,83,139,121,412,312,498
395,329,375,456,148,82,155,440,397,8
396,371,324,491,363,71,304,204,402,96
397,242,143,182,408,430,184,404,303,61
398,316,255,293,148,105,156,478,342,45
399,312,225,485,386,64,329,103,300,230
400,437,166,347,251,151,158,465,234,350
401,472,468,284,487,351,296,127,405,211
402,229,401,463,269,203,436,22,231,242
403,361,396,466,223,242,391,139,249,121
404,360,204,15,389,431,394,301,487,399
405,17,419,243,75,394,335,254,77,485
406,382,20,213,274,426,65,58,289,232
407,488,182,107,29,102,256,88,159,470
408,27,188,470,357,272,333,487,143,386
409,494,441,113,12,49,230,434,224,209
410,439,300,345,266,35,450,291,116,147
411,251,262,270,240,180,492,128,197,167
412,123,61,484,281,424,476,39,477,312
413,286,215,117,247,481,29,76,253,17
414,304,177,192,238,13,491,394,289,469
415,403,370,117,38,65,27,115,378,300
416,91,499,120,379,280,204,202,428,130
417,445,312,447,401,425,471,409,422,297
418,161,109,7,279,283,305,8,400,369
419,67,214,1,477,21,16,302,9,286
420,287,109,228,201,34,62,405,20,425
421,218,271,366,105,433,422,306,295,139
422,21,435,80,178,40,29,102,402,66
423,21,350,412,162,244,372,302,302,299
424,149,52,388,433,286,128,361,488,489
425,285,57,92,240,156,358,60,425,376
426,433,161,319,78,379,292,490,73,31
427,113,89,467,480,436,161,354,75,203
428,38,403,178,183,240,192,30,239,446
429,223,143,253,77,164,266,177,296,22
430,214,108,102,246,409,155,446,221,343
431,412,261,27,483,216,22,215,236,23
432,422,498,185,306,123,85,49,383,85
433,387,157,289,94,347,462,101,495,347
434,283,241,67,321,410,352,190,427,454
435,16,293,310,171,497,100,424,2,351
436,14,325,281,238,403,115,253,399,255
437,367,468,60,292,268,234,29,19,61
438,81,279,113,73,170,243,271,114,345
439,476,217,62,184,437,174,348,94,409
440,252,267,380,209,205,173,336,214,327
441,414,203,456,175,201,214,241,472,186
442,108,203,404,235,286,353,283,264,245
443,273,497,33,271,267,297,416,394,355
444,110,202,5,211,235,25,87,438,388
445,111,408,432,275,292,318,83,315,25
446,275,141,250,474,99,157,326,12,8
447,354,144,184,173,31,258,303,209,167
448,242,149,257,242,124,200,181,30,367
449,250,445,10,101,71,431,234,155,380
450,161,127,493,156,198,470,102,496,339
451,348,341,446,205,79,325,459,3,415
452,93,68,50,259,23,497,42,421,104
453,365,118,349,264,104,269,62,16,240
454,137,91,86,18,260,205,105,309,101
455,104,95,422,367,101,101,181,213,31
456,207,338,71,349,171,99,117,492,220
457,233,323,96,8,239,399,136,386,255
458,421,482,234,22,155,173,265,444,432
459,27,61,291,31,427,236,298,40,156
460,99,474,279,193,294,142,374,77,29
461,466,45,133,481,192,92,270,134,337
462,361,98,191,84,496,230,6,78,81
463,357,159,363,329,487,394,455,361,231
464,410,14,57,323,453,457,336,367,141
465,78,11,114,423,80,330,396,189,244
466,426,419,57,387,235,232,167,67,263
467,406,241,491,130,486,407,215,266,28
468,115,235,71,310,47,460,305,330,296
469,241,190,480,69,5,54,491,280,411
470,451,46,423,107,350,337,66,480,121
471,382,184,255,318,206,392,482,112,248
472,96,180,188,97,403,442,435,256,126
473,102,367,46,467,338,156,85,343,275
474,425,210,409,147,159,317,430,210,55
475,224,327,387,179,142,208,364,401,361
476,84,293,76,491,384,258,362,295,254
477,195,68,116,162,440,399,203,80,199
478,370,47,97,95,362,254,494,276,300
479,336,20,288,229,103,438,37,374,182
480,112,87,497,126,82,338,311,439,57
481,474,49,377,142,197,98,378,207,496
482,268,477,316,371,248,405,474,333,49
483,409,293,301,440,479,467,459,300,404
484,345,78,18,288,357,475,282,461,380
485,197,109,338,415,305,55,306,129,423
486,306,334,374,120,355,499,124,355,147
487,466,354,416,427,280,329,303,480,480
488,6,77,225,348,170,374,93,401,307
489,67,279,30,255,447,264,492,183,131
490,468,373,133,247,225,189,338,401,293
491,463,111,379,25,406,200,400,67,42
492,238,226,331,200,423,378,492,57,166
493,369,204,94,282,192,197,80,446,298
494,72,419,60,252,149,363,477,63,36
495,296,275,2,383,3,401,101,328,259
496,356,452,491,392,338,3,271,471,151
497,217,69,322,377,492,403,247,480,220
498,240,426,392,112,476,275,369,119,235
499,353,396,218,19,158,306,5,286,467
500,303,484,131,381,167,96,125,95,448
501,213,485,269,314,173,407,32,464,368
502,424,258,124,481,145,355,120,430,150
503,202,2,378,467,289,12,231,70,321
504,242,467,80,244,114,335,102,251,239
505,421,186,413,201,356,361,101,358,32
506,188,401,217,338,35,281,345,477,179
507,213,472,437,492,251,3,18,230,245
508,355,25,90,494,199,294,499,475,436
509,58,279,375,200,490,203,3,447,382
510,134,295,66,299,167,398,265,318,28
511,412,496,408,293,488,444,173,305,43
512,431,14,487,490,24,281,399,98,388
513,47,59,224,163,364,293,493,278,212
514,308,353,397,426,150,91,2,62,435
515,372,199,148,462,272,403,262,444,184
516,22,103,112,385,400,231,175,135,278
517,258,244,8,479,16,288,124,216,297
518,61,451,124,379,478,220,250,57,290
519,213,467,220,125,282,63,191,320,86
520,438,228,385,326,400,265,416,406,339
521,386,216,29,152,7,212,173,344,378
522,455,212,1,287,265,89,60,454,227
523,262,430,1,396,110,273,295,263,465
524,481,176,339,25,47,406,436,268,156
525,422,73,41,187,415,182,485,316,136
526,68,30,433,227,485,30,190,219,145
527,236,161,479,474,24,58,225,386,379
528,204,59,219,271,396,174,149,464,130
529,456,484,346,267,32,194,114,304,124
530,201,91,80,26,192,243,371,73,494
531,116,439,90,117,143,211,95,298,312
532,213,62,286,296,184,315,235,253,81
533,401,251,361,312,106,410,373,43,160
534,1,319,486,448,444,317,356,39,412
535,55,5,55,213,137,32,51,197,384
536,372,5,249,66,229,193,97,84,296
537,374,414,448,276,374,129,29,72,20
538,1,115,320,24,470,386,424,174,447
539,178,437,307,112,408,152,433,476,96
540,6,484,298,95,250,55,362,439,360
541,22,178,406,193,458,320,111,17,3
542,393,277,100,453,109,430,273,359,439
543,350,254,117,284,284,182,356,480,61
544,73,433,66,290,1,206,14,54,247
545,339,450,352,439,256,211,207,36,175
546,31,95,143,233,260,99,165,167,33
547,161,103,48,58,200,305,476,463,383
548,159,436,465,36,29,433,169,162,327
549,179,210,98,262,282,131,14,5,302
