,Name,Alignment,Intelligence,Strength,Speed,Durability,Power,Combat,Total
208,94,478,451,301,352,252,495,423,83
209,462,201,449,399,480,32,385,100,498
210,326,85,355,437,462,271,209,311,180
211,213,344,463,202,263,302,325,417,496
212,17,451,127,379,245,464,380,198,453
213,338,292,107,66,57,436,107,19,202
214,437,79,63,92,102,222,72,312,386
215,41,117,434,184,84,56,177,257,268
216,306,4,383,412,326,60,324,381,171
217,80,300,142,301,77,93,340,337,248
218,399,114,38,312,182,471,382,480,26
219,232,185,154,304,351,100,225,187,478
220,118,152,232,31,439,300,89,259,292
221,235,308,17,126,250,420,92,3,321
222,81,486,366,481,97,315,459,175,299
223,305,214,421,483,134,200,143,340,323
224,480,489,388,203,334,283,92,466,373
225,399,222,295,315,269,423,184,369,342
226,241,247,338,5,136,467,325,379,411
227,67,273,379,264,470,165,409,383,9
228,118,142,472,312,358,171,235,290,346
229,458,339,151,299,23,160,471,115,491
230,283,263,343,38,138,42,293,456,94
231,185,6,380,198,391,105,61,386,347
232,427,325,81,355,268,21,404,77,395
233,499,310,247,248,10,306,70,146,136
234,430,196,103,73,443,458,428,82,487
235,97,328,68,19,345,225,354,70,149
236,108,247,107,400,332,435,499,341,27
237,15,327,228,119,43,445,319,459,15
238,68,203,331,165,149,258,441,311,82
239,366,130,477,357,181,28,438,100,391
240,63,292,473,415,42,484,292,21,439
241,140,417,182,290,400,48,120,368,333
242,201,362,251,208,130,439,16,66,266
243,396,33,1,175,153,427,43,56,432
244,297,97,104,302,256,194,147,306,269
245,60,197,199,193,124,251,285,382,27
246,403,251,385,215,413,475,37,119,444
247,296,39,360,209,473,473,107,92,275
248,402,53,61,439,33,337,379,227,418
249,419,148,428,270,248,234,472,132,217
250,280,120,401,363,163,150,312,94,9
251,93,175,350,487,193,471,361,5,308
252,117,38,386,232,317,273,106,360,384
253,240,428,210,73,174,56,135,27,404
254,149,111,326,236,463,337,79,340,181
255,306,276,3,129,142,172,330,148,359
256,40,457,323,217,360,275,256,273,51
257,153,259,311,315,344,71,66,139,307
258,89,103,162,391,311,37,418,134,304
259,222,330,183,287,20,446,392,276,133
260,223,153,302,268,177,440,73,261,6
261,143,414,360,306,64,279,109,195,483
262,287,158,347,353,283,483,201,420,169
263,450,123,204,189,429,27,144,226,1
264,12,200,215,277,460,341,2,466,114
265,82,89,139,400,222,268,254,254,452
266,252,183,50,492,28,79,82,71,193
267,1,68,242,400,435,325,87,19,223
268,469,383,273,371,69,384,221,248,299
269,370,408,61,145,405,179,273,316,348
270,390,183,46,19,309,480,165,304,96
271,325,498,235,199,433,150,383,239,87
272,7,309,498,433,247,276,193,307,125
273,47,392,416,196,453,132,336,89,74
274,166,64,62,217,162,261,359,186,40
275,363,288,478,251,234,144,258,305,376
276,76,162,305,457,324,175,38,362,270
277,281,208,340,307,410,123,28,139,178
278,347,99,5,280,352,64,439,346,90
279,371,336,28,488,209,351,451,364,326
280,163,292,136,380,17,373,108,324,132
281,382,342,93,264,450,69,268,85,69
282,13,402,7,486,192,497,225,82,285
283,426,271,459,98,475,63,13,493,139
284,337,405,54,50,261,2,76,403,274
285,76,29,141,125,412,470,153,316,416
286,471,210,190,491,88,55,139,23,278
287,22,31,134,165,438,430,458,226,122
288,26,430,362,398,283,214,404,383,499
289,407,257,224,358,378,288,403,194,451
290,171,54,497,147,161,138,266,59,485
291,38,369,282,245,231,217,5,40,447
292,80,294,12,489,179,357,97,160,78
293,465,412,242,454,85,132,478,116,211
294,372,483,444,149,306,298,82,331,367
295,315,386,18,72,278,435,428,400,413
296,54,461,196,112,217,370,498,359,207
297,28,154,288,227,233,271,311,112,469
298,410,269,438,177,125,257,477,11,113
299,112,331,211,374,467,106,315,82,220
300,168,388,313,350,364,108,291,428,118
301,360,128,110,201,224,406,408,292,136
302,444,376,291,32,169,402,350,21,324
303,254,232,283,52,311,133,97,407,117
304,321,389,281,37,339,284,252,223,466
305,208,284,151,96,309,203,352,85,290
306,423,53,1,50,318,418,348,243,362
307,255,273,390,28,40,439,333,241,137
308,44,17,160,242,253,431,418,327,327
309,343,46,110,414,24,452,462,173,309
310,81,144,92,388,144,323,375,308,217
311,334,449,332,314,91,431,252,32,195
312,43,18,364,453,420,328,225,243,176
313,57,108,31,363,372,157,230,148,166
314,364,124,444,411,77,38,332,340,416
315,104,420,161,297,398,396,457,298,369
316,120,3,436,319,261,36,366,492,309
317,238,168,163,404,241,73,387,161,390
318,387,494,261,433,62,218,245,53,155
319,308,84,436,318,344,152,61,291,162
320,322,119,104,251,42,314,67,488,462
321,372,21,93,486,390,121,220,289,58
322,449,47,402,59,178,176,497,18,120
323,421,336,114,426,214,83,289,19,488
324,116,159,121,469,333,446,227,391,172
325,31,156,170,34,52,392,90,467,41
326,216,491,99,92,76,36,303,392,418
327,458,303,257,470,103,59,420,129,323
328,336,387,408,122,454,308,253,422,368
329,11,193,412,476,360,432,346,422,423
330,348,385,107,22,39,233,260,304,50
331,143,123,52,39,293,27,37,498,240
332,401,280,33,212,240,252,115,440,202
333,340,77,206,135,466,148,252,332,40
334,460,446,107,195,463,474,415,75,363
335,48,154,103,310,371,100,249,8,158
336,300,300,381,422,253,313,366,226,80
337,296,380,226,429,422,434,157,102,418
338,370,356,107,187,425,244,239,389,102
339,383,113,397,213,393,437,111,39,331
340,280,276,263,345,436,159,402,317,40
341,169,8,191,314,257,453,252,430,269
342,438,368,356,18,356,422,467,433,261
343,488,162,260,156,493,73,97,109,499
344,400,309,369,463,213,297,298,328,72
345,210,62,197,82,44,94,97,395,206
346,182,110,33,184,102,37,313,393,384
347,338,163,17,245,271,59,382,218,89
348,367,311,376,482,16,414,351,149,270
349,325,273,497,192,143,100,142,184,404
350,398,12,490,457,4,101,473,124,418
351,93,85,32,325,319,346,114,360,474
352,256,479,16,130,406,462,59,191,114
353,405,418,155,426,456,197,173,387,419
354,345,265,180,42,392,380,195,208,365
355,35,404,147,366,37,52,368,286,392
356,230,35,453,96,255,421,471,52,129
357,460,223,333,28,14,409,309,107,416
358,415,217,420,148,299,153,488,163,115
359,334,368,387,250,102,426,233,487,211
360,285,492,280,256,292,111,286,230,389
361,454,95,54,403,465,204,439,68,310
362,97,398,358,98,329,204,279,377,210
363,392,20,281,251,425,263,415,160,471
364,343,135,237,364,408,157,470,51,415
365,167,344,449,15,191,461,314,202,146
366,173,203,3,414,315,56,15,405,68
367,287,307,194,219,482,8,28,40,299
368,441,20,377,296,391,303,424,216,497
369,151,73,495,92,78,323,309,34,486
370,96,4,183,139,8,81,437,348,154
371,148,81,52,127,383,486,495,482,388
372,177,164,388,470,474,34,199,77,31
373,6,203,177,455,332,186,79,235,29
374,239,442,478,246,34,6,47,459,289
375,190,53,254,416,295,420,238,264,234
376,476,386,106,432,378,207,31,141,380
377,129,112,486,123,179,482,278,369,48
378,287,318,63,473,292,190,38,250,483
379,115,138,368,425,428,195,193,132,349
380,170,394,232,73,279,295,61,273,146
381,446,45,262,475,468,226,401,313,469
382,345,365,95,365,72,155,95,379,35
383,316,434,136,253,176,101,396,482,274
384,403,427,469,349,457,224,262,186,449
385,390,37,342,139,35,364,394,181,425
386,189,229,441,294,391,398,384,491,407
387,145,428,42,208,157,74,182,158,121
388,444,397,227,287,244,316,444,119,353
389,110,147,202,92,175,446,413,146,445
390,14,465,63,99,497,413,232,437,12
391,108,100,283,451,230,300,379,19,214
392,399,26,395,264,493,261,471,251,352
393,404,274,432,242,262,308,30,451,269
394,118,43,88,100,381,344,54,416,169
395,305,447,225,94,251,87,196,87,25
396,223,412,492,183,237,465,168,114,456
397,456,172,450,230,292,468,484,250,115
398,126,65,410,377,438,388,257,27,359
399,243,259,173,301,170,423,310,402,197
400,204,480,409,90,134,377,380,251,203
401,409,167,218,410,243,331,108,368,398
402,290,237,70,14,202,36,421,29,55
403,421,259,130,22,345,481,340,222,33
404,229,44,360,383,209,127,134,231,208
405,164,228,195,27,303,75,282,470,67
406,237,17,399,76,223,113,212,270,431
407,207,160,48,2,270,310,495,345,153
408,334,261,293,60,276,418,61,401,219
409,97,373,266,59,220,300,156,220,61
410,402,320,102,124,444,261,45,367,95
411,80,115,450,126,393,326,76,403,374
412,75,140,136,126,159,90,64,254,72
413,144,236,345,123,372,199,57,294,291
414,178,248,298,192,54,349,143,228,327
415,246,192,185,40,383,308,224,23,417
416,180,339,182,360,206,163,342,229,342
417,253,417,401,317,205,92,499,422,113
418,16,91,78,11,396,16,25,297,273
419,134,329,36,421,313,279,320,418,257
420,411,437,193,341,185,64,69,202,66
421,491,35,271,165,269,363,7,318,415
422,277,5,145,265,111,468,432,60,244
423,137,134,46,421,491,50,90,275,408
424,265,236,436,419,395,74,463,324,33
425,342,483,264,424,2,132,194,287,493
426,496,194,476,421,101,12,477,332,365
427,42,336,121,353,280,398,1,304,392
428,246,211,239,251,29,469,399,403,107
429,297,354,74,137,180,84,79,54,488
430,157,375,463,292,37,106,450,369,75
431,121,433,316,88,39,231,384,351,455
432,273,163,399,4,228,483,29,233,63
433,207,138,480,468,349,239,18,70,279
434,289,236,287,103,84,24,216,418,120
435,96,270,456,2,305,317,352,376,492
436,23,70,236,118,258,96,242,24,122
437,229,263,249,467,79,386,480,465,279
438,26,280,408,395,332,35,414,110,407
439,134,491,304,198,160,430,318,343,352
440,219,229,425,108,35,73,389,249,156
441,479,483,292,375,202,204,64,447,210
442,126,60,33,499,192,133,424,409,308
443,287,389,427,451,74,56,257,192,494
444,156,259,293,54,59,379,185,376,184
445,402,346,469,438,22,286,367,368,288
446,20,349,156,496,7,383,215,10,374
447,219,262,64,457,134,162,68,453,192
448,30,394,158,360,352,476,320,23,387
449,371,197,186,130,144,265,227,172,426
450,432,341,85,82,24,403,255,254,172
451,77,79,419,202,434,495,188,481,203
452,79,69,132,367,337,14,200,157,191
453,214,94,163,37,137,182,451,3,488
454,174,236,491,247,221,330,295,186,20
455,225,270,375,220,290,89,472,498,223
456,123,42,2,375,242,339,209,374,215
457,61,55,49,299,248,93,389,20,16
458,247,96,289,79,436,426,104,47,87
459,310,17,169,305,452,193,65,319,481
460,318,249,177,384,233,286,85,435,436
461,463,6,153,384,364,409,399,369,159
462,407,220,254,416,213,220,59,192,282
463,159,150,484,167,384,219,272,126,354
464,12,483,100,448,124,89,300,235,342
465,493,65,35,100,482,223,190,178,177
466,138,439,135,103,131,418,164,457,407
467,332,152,4,272,5,158,271,329,203
468,406,471,396,401,435,93,448,102,10
469,248,238,328,78,326,121,211,223,240
470,181,10,14,278,33,291,217,211,221
471,384,91,331,83,465,86,188,306,317
472,443,166,171,230,132,250,198,92,254
473,431,418,366,153,228,499,131,210,422
474,58,234,233,11,11,78,310,10,185
475,16,198,157,490,125,459,67,491,277
476,155,386,494,410,310,489,94,103,468
477,81,221,16,158,375,226,74,204,324
478,129,445,436,457,260,6,346,404,240
479,396,123,358,453,359,117,176,263,382
480,42,2,295,14,143,74,407,273,358
481,488,40,102,212,85,299,347,123,483
482,89,389,30,387,480,388,396,285,403
483,316,76,153,45,285,348,336,176,379
484,352,29,171,163,147,474,273,88,314
485,49,367,470,492,251,242,376,437,446
486,378,376,75,479,123,119,461,76,35
487,349,28,353,50,92,290,165,489,66
488,287,197,225,410,277,478,212,77,188
489,225,448,1,481,245,165,111,392,135
490,65,243,103,311,272,247,263,100,149
491,439,249,394,121,333,69,320,334,280
492,144,89,410,373,474,56,318,37,83
493,149,81,222,159,199,264,55,93,272
494,494,448,4,307,371,70,386,40,9
495,231,306,79,445,75,91,138,426,242
496,459,442,430,387,252,256,347,232,37
497,52,492,136,342,220,220,133,408,315
498,499,106,421,455,478,53,400,271,9
499,169,87,94,110,40,7,204,67,468
500,187,297,327,182,411,470,352,297,64
501,422,196,440,335,451,275,130,410,481
502,231,139,434,1,352,260,336,250,450
503,247,283,496,41,98,228,476,124,234
504,195,426,348,304,105,315,386,10,192
505,220,290,48,167,458,71,185,123,153
506,413,106,420,26,456,233,466,100,157
507,109,297,291,193,250,173,421,162,100
508,384,192,272,123,3,43,308,217,38
509,259,326,352,456,59,453,339,67,103
510,192,97,79,19,380,292,220,35,144
511,352,137,16,87,292,62,228,20,391
512,397,344,315,196,271,46,148,98,371
513,254,53,493,31,37,226,107,334,141
514,210,297,416,303,434,255,269,235,292
515,13,454,69,137,296,209,91,334,381
516,365,246,186,266,494,48,133,246,148
517,206,48,35,132,391,85,386,260,1
518,128,377,98,255,97,408,256,272,7
519,408,80,401,456,355,130,303,483,235
520,198,55,233,30,431,57,247,303,191
521,287,156,128,396,459,395,89,62,386
522,48,14,326,165,147,192,244,454,409
523,194,282,76,242,483,183,283,321,14
524,338,109,313,385,59,52,352,206,266
525,408,480,488,201,415,465,17,156,151
526,284,137,230,190,162,168,101,414,115
527,430,431,33,164,203,322,431,324,434
528,328,419,464,63,73,38,48,262,121
529,83,463,211,220,492,59,488,317,280
530,129,107,460,222,202,204,122,370,397
531,9,258,137,358,381,266,153,131,228
532,139,172,402,316,396,169,379,23,412
533,265,186,210,277,372,184,334,460,386
534,37,50,171,169,352,124,439,187,62
535,345,13,411,174,294,142,11,345,265
536,14,203,5,394,479,457,101,81,145
537,194,466,242,66,386,484,313,378,368
538,375,19,332,497,84,391,93,306,172
539,114,75,278,191,387,433,371,181,249
540,213,294,179,396,168,44,270,105,398
541,255,274,74,119,149,13,195,117,365
542,357,189,176,322,170,347,28,469,250
543,218,332,59,136,1,16,433,324,228
544,95,142,229,433,355,75,78,365,2
545,140,185,460,57,249,327,489,389,398
546,363,379,192,71,332,129,278,266,153
547,284,392,480,344,422,328,194,232,17
548,123,163,486,313,243,37,281,155,191
549,476,476,76,94,424,98,198,349,389
