,Name,Alignment,Intelligence,Strength,Speed,Durability,Power,Combat,Total
52,234,283,235,252,83,416,186,373,400
53,200,196,341,348,32,121,376,1,74
54,9,297,421,352,143,492,288,181,376
55,79,265,49,115,383,276,381,417,20
56,81,377,189,140,422,77,232,337,61
57,68,73,15,110,325,206,380,138,239
58,482,22,166,488,124,169,304,395,200
59,470,388,292,120,262,160,243,270,137
60,444,478,491,157,208,77,244,376,249
61,398,96,310,78,122,423,68,24,100
62,320,437,203,414,191,167,253,498,230
63,58,138,322,321,239,180,89,338,243
64,376,119,488,105,381,338,238,472,264
65,162,109,346,214,26,175,143,321,306
66,374,151,438,249,29,206,179,69,217
67,496,496,457,115,413,245,79,52,6
68,137,466,124,259,195,343,499,162,28
69,349,155,370,120,181,321,343,487,337
70,20,384,10,120,157,321,298,403,104
71,11,114,363,468,81,148,395,480,344
72,469,217,194,143,257,57,219,148,79
73,450,105,387,60,290,56,332,392,111
74,417,198,149,403,281,358,4,485,23
75,389,11,216,255,300,184,160,203,495
76,363,276,414,73,210,284,152,154,494
77,315,56,211,148,93,259,340,404,55
78,207,141,449,324,229,310,414,97,394
79,465,42,219,49,46,384,480,289,334
80,15,52,351,45,379,160,378,237,429
81,48,317,400,403,281,346,138,97,5
82,160,420,310,139,311,52,316,39,14
83,60,457,436,353,431,371,431,193,301
84,269,325,316,475,468,347,31,305,461
85,139,138,332,485,1,484,305,151,374
86,260,335,380,192,100,3,460,253,185
87,469,410,289,85,126,180,409,452,47
88,438,86,254,299,126,342,70,99,324
89,79,193,468,262,12,85,132,399,132
90,299,273,78,331,425,487,238,79,356
91,413,245,57,69,215,114,5,369,297
92,365,180,410,303,145,184,227,165,376
93,186,205,41,17,244,483,259,113,340
94,345,315,17,82,217,314,120,29,66
95,152,331,384,275,283,315,328,255,171
96,345,441,352,339,290,409,462,40,90
97,104,109,484,407,249,466,203,216,324
98,266,37,240,72,143,355,32,1,437
99,313,109,22,158,154,144,222,386,375
100,498,438,445,375,491,435,372,419,252
101,263,399,235,148,215,157,5,377,336
102,4,60,36,234,246,149,140,363,477
103,65,160,119,338,151,321,124,412,250
104,292,59,273,475,371,461,491,377,163
105,244,318,485,212,452,348,456,197,198
106,69,275,260,99,98,418,337,409,483
107,62,3,495,37,441,361,422,155,407
108,80,157,158,385,314,479,246,240,411
109,124,217,324,301,115,253,198,272,425
110,71,370,489,94,316,121,395,239,127
111,85,324,90,197,430,160,102,73,276
112,328,134,245,378,187,311,74,397,67
113,30,81,337,362,449,371,326,429,234
114,187,277,259,310,396,4,58,407,174
115,99,8,269,139,462,188,345,146,172
116,339,460,344,180,164,202,199,488,45
117,418,435,2,340,143,64,321,207,276
118,91,432,63,419,422,102,194,262,378
119,304,341,295,375,326,269,406,114,394
120,288,375,128,184,311,26,69,475,19
121,481,476,471,75,7,239,349,156,88
122,331,210,422,142,493,277,138,71,186
123,385,205,492,67,83,31,312,316,242
124,396,37,54,10,482,235,280,497,118
125,109,327,58,258,454,264,255,251,122
126,120,426,276,223,132,9,77,80,210
127,331,326,454,364,469,142,388,266,285
128,357,331,488,164,149,496,164,305,49
129,458,95,382,371,394,277,214,197,375
130,381,270,491,272,390,350,422,119,110
131,277,56,429,332,223,348,229,243,30
132,162,468,307,36,104,63,46,369,440
133,47,465,319,270,405,459,60,485,99
134,288,100,192,264,482,487,329,216,38
135,311,417,21,192,484,288,228,189,298
136,27,267,102,150,365,321,25,135,232
137,456,76,380,324,238,154,46,416,375
138,268,259,199,180,346,219,244,283,21
139,155,341,333,38,371,294,406,294,293
140,398,31,194,368,348,300,85,455,197
141,132,244,113,160,252,175,447,87,303
142,86,182,61,412,251,18,218,39,38
143,153,323,21,357,318,53,346,240,3
144,8,351,262,481,439,88,257,299,194
145,344,76,274,209,469,5,393,82,224
146,109,420,101,114,383,274,382,473,215
147,140,201,349,114,446,318,318,300,168
148,435,415,145,133,464,351,138,469,219
149,315,453,221,449,41,138,491,267,374
150,482,297,342,328,110,119,240,392,425
151,269,386,310,352,220,233,154,210,468
152,399,482,185,75,96,112,134,424,65
153,350,256,219,300,325,380,132,103,144
154,3,61,31,317,105,446,444,272,101
155,460,258,15,213,432,57,451,54,23
156,251,34,99,303,240,354,439,121,29
157,405,105,380,67,391,362,1,51,432
158,464,266,433,372,77,281,274,58,255
159,447,175,348,321,466,444,330,368,57
160,293,288,489,15,70,212,92,409,446
161,184,438,349,11,417,242,186,340,342
162,102,469,224,60,264,454,405,235,147
163,28,371,449,215,149,280,401,112,178
164,412,49,388,205,169,158,28,170,201
165,84,80,225,442,249,116,323,312,87
166,328,392,371,429,310,151,417,329,110
167,398,148,470,253,406,210,162,438,490
168,107,485,156,318,426,87,479,322,335
169,387,203,338,212,136,53,368,216,54
170,440,453,194,47,333,13,88,92,324
171,308,303,398,445,7,473,274,224,206
172,333,60,201,300,225,316,36,272,462
173,322,25,369,93,499,99,287,408,51
174,290,166,321,121,120,326,320,413,368
175,288,49,163,191,285,82,304,404,268
176,191,131,76,55,219,104,75,442,415
177,9,330,222,481,8,224,98,337,293
178,483,151,174,276,159,265,66,434,359
179,128,89,206,388,24,66,98,353,61
180,345,392,493,54,58,129,488,97,410
181,183,413,269,448,92,204,192,388,397
182,207,391,275,117,467,242,421,367,174
183,10,460,8,469,105,284,259,163,43
184,423,162,207,373,494,412,319,33,121
185,263,239,36,225,411,109,230,395,147
186,495,79,247,269,431,354,31,331,491
187,358,408,420,132,59,393,392,227,281
188,26,395,407,190,386,366,67,135,39
189,399,100,75,212,240,177,23,472,412
190,46,239,215,9,120,82,443,431,325
191,391,402,299,403,475,62,268,428,450
192,144,34,325,449,149,98,318,267,481
193,183,81,15,247,108,205,92,289,393
194,88,102,172,341,375,271,396,255,91
195,102,471,19,115,146,109,205,482,360
196,379,39,88,381,292,115,327,219,11
197,351,299,486,466,301,203,481,404,441
198,277,163,227,242,212,490,245,133,346
199,211,390,104,297,479,13,301,197,28
200,336,327,266,42,345,288,354,435,42
201,390,235,33,213,143,44,24,495,292
202,99,220,159,17,191,222,241,375,491
203,395,181,344,38,5,349,11,320,254
204,98,102,358,105,335,26,152,70,132
205,78,319,406,365,195,391,308,391,298
206,467,308,186,127,250,285,156,486,293
207,471,399,66,48,274,326,375,133,17
208,493,105,230,376,350,62,30,457,57
209,74,95,458,322,54,27,133,145,210
210,132,466,42,147,158,9,159,180,208
211,94,129,401,488,6,212,239,382,312
212,438,310,324,76,25,469,8,9,384
213,132,115,1,494,141,419,197,423,278
214,309,25,352,46,483,169,479,378,83
215,153,71,376,432,240,317,164,389,104
216,445,196,444,233,487,369,495,200,119
217,217,482,493,480,311,388,23,104,438
218,320,271,322,120,414,458,68,388,62
219,311,292,76,491,310,354,493,327,458
220,262,375,148,14,383,233,294,143,461
221,5,237,258,339,432,26,110,379,147
222,161,6,199,438,469,234,30,65,170
223,472,468,52,308,351,50,137,17,401
224,152,63,418,311,458,343,388,333,22
225,22,48,283,87,152,246,377,388,287
226,70,106,316,231,101,187,410,220,163
227,151,122,58,412,398,94,24,403,5
228,467,308,404,52,43,165,367,75,308
229,166,229,369,289,405,374,419,16,219
230,51,306,449,364,237,343,100,378,427
231,51,215,40,232,320,468,330,190,398
232,202,72,346,402,468,259,288,241,219
233,256,3,230,488,342,314,44,475,251
234,496,242,323,299,96,392,286,272,273
235,133,170,31,152,322,261,422,364,313
236,69,18,231,191,133,440,22,281,201
237,335,39,192,498,161,290,73,26,159
238,241,444,467,101,422,226,60,449,485
239,101,193,206,128,242,138,235,240,99
240,236,486,34,322,193,100,240,211,210
241,402,257,254,5,189,17,10,246,76
242,195,113,98,485,286,486,10,50,427
243,242,29,286,148,166,140,426,455,190
244,326,130,485,263,133,226,310,20,52
245,39,33,226,419,311,158,149,354,67
246,256,140,340,487,381,131,256,55,304
247,18,236,163,394,29,143,299,447,285
248,405,354,235,151,195,415,131,357,183
249,365,400,236,152,118,466,286,152,463
250,327,467,458,315,322,340,441,439,181
251,429,253,172,401,171,135,283,148,143
252,151,464,472,37,386,300,47,347,219
253,439,319,369,66,49,442,138,292,335
254,169,68,176,474,99,382,74,59,57
255,330,11,448,175,366,345,57,455,169
256,420,21,65,311,62,83,443,396,443
257,42,331,80,329,128,151,433,497,364
258,444,92,189,126,483,392,219,76,371
259,66,37,375,411,131,303,405,221,354
260,263,489,441,389,190,120,344,465,194
261,167,71,183,352,341,433,213,202,252
262,393,462,92,367,6,14,199,460,91
263,399,456,371,169,410,456,433,416,44
264,480,272,454,394,203,269,208,91,407
265,222,117,18,35,268,229,24,420,140
266,446,293,395,242,248,178,74,400,356
267,33,472,92,307,410,102,285,103,147
268,179,86,64,426,398,227,455,238,462
269,251,21,315,308,245,349,157,476,32
270,435,481,458,309,198,36,413,93,467
271,373,313,236,392,154,499,227,150,211
272,354,324,354,203,134,169,406,47,71
273,448,97,295,276,47,413,311,83,373
274,234,435,209,360,331,212,265,98,445
275,111,190,137,437,428,172,54,118,192
276,476,208,481,274,478,394,275,206,32
277,329,450,331,402,62,51,303,398,428
278,308,346,407,498,4,419,66,350,298
279,323,180,63,270,94,408,92,406,118
280,168,385,92,415,356,255,45,438,401
281,30,196,354,239,248,60,23,89,154
282,465,275,35,117,396,455,446,352,388
283,35,71,339,464,268,327,425,455,397
284,42,37,307,113,480,203,44,77,285
285,298,117,123,114,30,325,94,177,195
286,79,316,491,299,227,327,301,322,367
287,150,71,88,477,458,265,121,206,59
288,185,247,81,243,493,317,399,177,1
289,354,308,79,322,45,492,122,360,227
290,464,312,211,412,71,477,216,317,169
291,440,446,265,268,455,173,452,144,304
292,155,2,336,35,489,456,438,159,28
293,214,47,366,231,206,129,52,295,64
294,128,67,183,289,119,350,274,261,125
295,91,168,203,413,178,118,219,377,357
296,397,99,27,121,307,282,349,150,32
297,204,63,145,153,384,224,214,459,179
298,269,424,431,244,108,399,31,152,489
299,354,142,170,341,328,335,229,495,252
300,420,344,493,195,130,417,475,128,372
301,282,20,34,291,13,28,310,423,491
302,256,304,278,193,277,119,305,441,44
303,191,346,248,109,5,172,35,107,259
304,330,12,472,469,112,224,387,361,192
305,351,431,431,84,315,157,6,92,146
306,317,423,96,86,31,65,273,413,53
307,220,335,251,157,41,320,215,420,240
308,182,49,206,111,472,29,450,475,370
309,150,406,325,372,119,379,137,460,294
310,446,429,356,166,428,169,463,447,425
311,335,99,249,445,376,277,348,190,50
312,154,333,495,393,190,255,262,397,18
313,121,199,324,465,67,435,190,464,19
314,217,266,403,329,312,417,124,238,231
315,46,309,238,219,395,345,38,44,250
316,218,6,105,494,124,102,249,407,368
317,234,220,98,382,336,462,418,358,234
318,92,241,220,304,388,20,315,171,332
319,494,357,230,34,376,299,22,414,220
320,349,56,410,153,354,327,19,237,269
321,414,490,55,419,411,198,227,93,341
322,499,409,79,280,339,220,69,495,426
323,268,430,149,140,153,336,127,97,127
324,399,253,218,295,456,83,389,249,1
325,21,403,420,280,232,472,423,471,155
326,435,256,235,317,262,176,117,323,74
327,94,105,72,203,317,498,360,441,330
328,345,67,331,221,492,7,18,56,488
329,246,76,411,10,330,12,214,266,268
330,474,478,426,252,252,226,409,385,121
331,10,88,159,490,272,202,410,120,50
332,369,152,72,134,342,431,232,80,140
333,440,448,402,357,250,283,221,15,206
334,391,260,348,292,277,318,412,476,329
335,306,215,331,158,97,446,333,116,259
336,77,332,395,440,199,106,68,451,213
337,110,430,30,167,146,426,138,86,380
338,280,475,152,399,44,197,407,201,256
339,33,69,138,482,264,473,15,227,291
340,311,145,393,321,97,277,260,393,352
341,228,352,164,487,203,441,114,476,4
342,193,374,486,188,461,118,448,215,3
343,275,285,416,109,387,116,332,426,77
344,159,438,440,316,323,72,52,165,159
345,146,196,163,97,90,9,302,430,139
346,355,36,145,396,95,375,274,200,307
347,463,33,247,313,336,182,40,462,300
348,315,395,240,121,395,191,280,232,14
349,336,336,129,137,200,479,305,7,287
350,343,432,9,347,50,348,460,298,209
351,416,179,344,379,357,499,248,414,216
352,499,196,322,351,110,458,366,242,197
353,221,415,431,199,276,201,291,442,300
354,159,7,401,338,125,46,87,117,420
355,188,368,442,2,391,494,168,491,290
356,307,70,428,356,126,362,195,216,167
357,286,353,90,173,223,183,219,281,78
358,474,133,100,213,352,380,488,89,305
359,399,182,42,303,369,180,159,42,486
360,195,37,109,397,385,105,444,204,408
361,238,391,285,115,440,178,302,488,234
362,224,245,73,221,57,87,103,18,408
363,378,471,491,469,323,382,378,448,304
364,339,152,351,8,158,147,460,292,212
365,471,190,274,226,71,498,212,273,158
366,486,228,82,186,54,102,311,56,463
367,137,100,207,421,154,323,232,360,331
368,366,487,378,481,189,221,487,160,208
369,83,4,149,292,211,36,381,399,450
370,136,176,434,336,234,491,400,306,68
371,408,56,464,43,428,401,264,294,338
372,493,181,194,109,237,124,12,364,447
373,108,55,163,350,342,94,244,275,129
374,70,135,1,296,352,436,282,114,119
375,135,112,259,220,266,88,198,398,137
376,449,466,118,301,204,210,3,441,400
377,281,81,65,231,294,431,66,414,58
378,452,135,299,322,423,57,263,253,200
379,364,35,48,83,40,315,31,442,313
380,434,179,101,183,291,83,178,269,92
381,110,333,472,171,233,276,163,222,64
382,274,144,489,147,43,207,316,493,482
383,225,287,341,312,194,173,6,135,237
384,358,84,56,274,236,155,127,110,457
385,239,201,453,217,355,413,36,208,388
386,428,150,245,137,150,283,402,149,275
387,445,486,74,465,196,33,491,218,224
388,134,1,415,260,468,267,209,58,286
389,422,150,448,160,263,163,248,17,30
390,489,434,48,13,164,306,202,444,346
391,352,263,195,249,90,436,23,52,403
392,30,167,62,49,97,388,168,187,322
393,94,65,428,348,321,349,487,186,349
394,77,69,81,384,299,118,188,404,117
395,154,216,224,117,311,497,381,234,304
396,20,347,448,109,439,209,66,154,385
397,305,53,424,43,262,16,361,443,202
398,241,294,250,265,253,245,459,388,129
399,224,325,201,51,330,74,105,152,175
400,87,154,26,306,96,268,364,27,436
401,62,484,119,336,106,425,148,101,329
402,29,361,300,437,7,428,372,113,227
403,185,154,106,169,392,186,425,98,262
404,123,198,195,473,58,340,211,62,401
405,349,373,170,304,26,143,261,44,68
406,402,64,241,260,412,383,118,188,210
407,47,374,33,58,404,141,235,261,114
408,479,315,355,380,478,335,160,54,317
409,7,155,122,324,119,48,172,408,401
410,76,427,448,442,195,134,9,87,107
411,6,489,490,408,419,439,150,34,28
412,323,368,195,435,148,431,475,153,468
413,253,302,154,198,406,49,380,44,59
414,202,174,287,330,127,46,41,462,27
415,330,159,468,295,332,481,416,296,27
416,412,466,457,79,291,50,416,436,344
417,83,29,12,481,434,498,129,145,360
418,212,236,255,370,73,166,369,281,495
419,52,365,459,72,333,243,412,127,144
420,208,145,358,294,254,476,108,436,248
421,423,161,208,409,211,381,177,285,334
422,329,8,147,313,318,23,359,331,488
423,432,281,175,223,8,429,495,244,498
424,70,225,422,49,132,172,115,2,14
425,22,411,349,277,140,395,267,7,8
426,188,288,161,489,290,207,239,2,262
427,194,77,306,289,379,384,121,215,114
428,75,101,100,41,216,108,132,177,378
429,210,370,120,462,103,439,211,375,204
430,403,257,207,43,77,134,347,492,266
431,53,352,103,283,424,457,288,422,140
432,394,189,349,186,62,245,221,349,416
433,273,386,69,477,407,220,211,354,248
434,369,83,439,52,37,214,391,419,456
435,475,61,39,228,328,137,135,83,317
436,498,455,37,395,293,69,233,499,390
437,372,20,499,450,46,107,424,343,53
438,428,245,429,347,199,359,450,220,98
439,326,136,184,442,48,405,17,429,401
440,64,472,495,159,420,405,464,14,271
441,261,87,21,187,327,266,30,7,209
442,87,204,135,36,296,190,108,94,430
443,55,148,457,383,145,133,297,375,281
444,274,383,443,88,142,430,396,211,492
445,273,461,299,490,253,8,187,128,166
446,198,154,439,339,154,182,399,417,345
447,188,39,394,254,170,179,476,38,248
448,331,103,55,207,499,221,293,216,231
449,68,86,116,8,14,28,401,172,85
450,290,126,64,98,385,230,464,417,282
451,467,266,396,122,100,190,256,75,42
452,228,184,452,170,239,396,243,386,157
453,402,470,357,370,331,330,212,378,66
454,237,77,355,109,345,275,75,388,164
455,266,76,321,495,217,335,278,321,385
456,331,408,313,133,145,264,385,265,270
457,237,225,333,104,134,151,43,198,347
458,26,350,14,386,102,437,255,203,246
459,127,82,363,325,192,270,112,382,37
460,283,442,371,409,275,453,202,460,378
461,37,348,418,152,96,461,339,373,309
462,3,404,423,175,231,88,281,119,435
463,85,486,217,463,236,211,42,335,349
464,34,206,107,349,343,69,27,290,202
465,37,60,412,299,404,5,255,386,332
466,453,86,337,414,472,303,152,454,2
467,202,308,262,262,362,395,325,22,9
468,246,461,79,155,111,294,117,282,217
469,349,13,175,306,379,253,311,177,419
470,43,110,439,133,491,432,487,458,90
471,421,257,377,443,400,89,45,4,205
472,365,135,436,223,358,123,256,340,112
473,241,274,89,353,193,495,479,441,79
474,400,202,168,313,44,263,116,98,411
475,8,40,271,338,242,242,317,57,331
476,207,461,289,12,188,378,236,285,434
477,83,85,233,436,230,309,377,429,125
478,395,259,80,207,125,313,352,285,204
479,115,478,468,224,7,432,318,45,12
480,289,170,61,88,346,211,494,101,223
481,395,456,251,13,377,7,358,165,141
482,471,193,157,358,83,304,322,413,255
483,58,281,458,280,28,347,89,346,246
484,57,186,221,369,434,50,373,488,124
485,73,301,35,220,193,196,2,79,145
486,122,61,130,300,401,361,188,310,202
487,422,213,140,323,391,209,160,471,388
488,96,235,376,170,385,352,166,342,154
489,209,189,353,216,455,423,286,457,28
490,112,54,479,464,61,64,420,445,172
491,195,404,6,90,42,243,293,78,167
492,127,236,364,219,471,67,401,207,41
493,306,226,102,139,148,381,331,313,13
494,425,307,482,225,40,356,346,190,59
495,47,311,282,265,246,209,79,277,122
496,80,414,226,199,65,189,50,94,308
497,17,113,177,174,130,226,44,227,434
498,369,391,176,338,256,65,26,499,105
499,174,107,452,266,256,56,161,442,26
500,310,269,300,346,111,415,275,26,406
501,48,162,411,128,174,386,377,373,161
502,294,494,302,382,131,177,78,332,423
503,399,92,265,59,140,228,11,324,28
504,427,201,489,490,20,48,101,478,29
505,110,33,268,299,332,326,104,387,338
506,188,464,130,360,139,70,245,233,184
507,71,269,307,410,297,129,24,482,12
508,181,414,227,406,85,424,277,50,455
509,253,475,142,60,379,67,227,345,398
510,415,446,93,211,229,191,62,367,256
511,476,453,248,221,144,192,235,88,354
512,443,380,171,8,369,484,454,144,318
513,115,308,301,346,226,336,329,412,139
514,39,265,103,413,146,248,400,473,479
515,360,353,118,419,333,432,223,397,183
516,222,397,290,257,325,399,487,475,265
517,495,225,49,391,38,173,269,468,27
518,479,394,197,499,65,50,279,173,111
519,236,105,357,74,493,126,376,440,73
520,470,129,414,368,220,137,399,368,35
521,193,226,491,485,262,437,463,320,35
522,331,494,370,335,344,50,142,16,206
523,126,490,110,330,335,56,282,458,248
524,429,413,247,378,170,378,444,106,401
525,180,196,386,243,305,207,44,356,249
526,34,296,335,206,81,294,362,351,174
527,315,65,391,291,496,36,11,374,309
528,47,435,43,343,194,147,120,458,492
529,319,306,321,474,407,325,417,75,119
530,326,198,254,249,75,231,454,381,113
531,73,327,267,137,291,222,3,28,318
532,435,276,80,211,130,432,11,347,348
533,423,480,180,328,82,233,71,271,76
534,310,340,443,240,360,160,108,352,354
535,322,411,133,375,407,4,105,274,157
536,197,311,139,290,11,253,150,166,275
537,171,110,384,119,135,10,223,269,297
538,30,386,172,149,45,121,15,126,339
539,227,352,83,319,126,131,21,286,382
540,339,244,185,33,478,253,279,243,326
541,145,94,255,39,488,205,416,169,491
542,37,257,193,221,115,35,153,319,130
543,172,148,350,67,3,400,438,184,155
544,401,202,189,391,153,91,458,112,466
545,105,151,77,415,67,330,100,449,324
546,206,445,220,96,394,204,378,74,336
547,215,305,96,149,146,346,88,124,126
548,183,433,201,366,61,175,79,478,198
549,452,31,14,212,346,291,67,115,321
