,Name,Alignment,Intelligence,Strength,Speed,Durability,Power,Combat,Total
74,456,95,55,111,435,418,40,76,35
75,156,375,351,251,263,152,237,200,45
76,332,363,243,25,193,75,469,271,439
77,458,5,43,392,74,352,194,395,436
78,384,252,413,322,323,172,471,373,258
79,478,383,169,298,114,301,206,214,94
80,144,174,447,19,36,288,449,406,93
81,450,145,104,42,308,315,428,392,41
82,22,341,259,483,476,383,72,412,102
83,254,92,327,9,26,490,423,378,93
84,169,82,371,415,279,69,119,491,404
85,441,491,313,185,321,330,345,117,27
86,19,345,249,255,246,170,348,226,384
87,306,351,404,410,409,14,483,47,377
88,109,390,476,438,234,120,264,230,136
89,491,179,311,409,122,207,217,160,128
90,15,477,461,307,126,375,427,34,296
91,323,224,179,175,218,32,322,125,202
92,15,225,398,281,214,362,460,418,406
93,149,194,172,23,491,319,327,153,130
94,155,93,409,473,446,71,226,422,125
95,215,356,249,392,377,126,311,352,367
96,301,488,157,438,189,470,356,477,226
97,497,346,369,202,441,93,470,343,378
98,262,199,450,415,92,198,351,319,12
99,6,454,329,387,48,291,445,131,485
100,326,136,287,480,466,244,291,480,300
101,293,433,223,218,61,388,44,339,377
102,18,262,13,236,12,92,315,294,353
103,31,62,22,13,163,483,225,485,339
104,250,448,164,14,98,8,465,80,141
105,183,435,4,488,123,34,106,399,344
106,353,402,247,481,340,26,89,111,376
107,477,68,395,314,266,237,469,478,95
108,284,443,416,86,454,36,485,329,139
109,479,232,188,79,386,323,183,68,370
110,168,264,107,401,5,71,49,392,393
111,354,89,398,378,134,254,401,181,28
112,209,353,420,209,233,456,144,408,180
113,65,403,405,208,239,120,196,306,119
114,175,354,295,167,146,276,114,259,382
115,467,342,405,209,50,397,388,82,479
116,141,349,248,444,161,459,255,269,243
117,432,208,483,448,58,107,39,416,187
118,462,274,126,220,380,438,284,304,168
119,332,303,40,311,226,238,153,238,290
120,281,496,430,292,273,396,138,128,125
121,109,320,136,439,404,128,72,410,304
122,346,422,481,419,265,367,479,322,383
123,49,46,252,231,176,305,437,400,143
124,345,392,456,218,143,249,389,213,22
125,92,52,412,244,298,71,463,66,258
126,138,154,231,128,328,429,475,465,259
127,263,100,253,69,367,342,158,247,482
128,235,393,320,49,372,448,263,470,470
129,374,42,87,234,20,336,450,1,151
130,355,71,115,440,35,90,194,42,79
131,15,189,364,79,176,323,360,119,186
132,491,162,119,495,327,166,449,198,176
133,420,97,172,354,146,14,345,170,279
134,429,327,107,202,331,396,388,96,103
135,498,448,357,314,204,312,320,169,324
136,350,489,161,15,146,84,131,354,74
137,82,384,61,498,235,69,331,170,231
138,491,187,119,270,472,230,382,364,352
139,191,292,480,89,442,170,182,96,23
140,181,419,346,110,9,289,389,264,357
141,471,387,57,167,394,464,115,448,470
142,142,300,27,243,279,305,416,55,151
143,464,338,67,308,471,252,262,6,443
144,394,43,291,95,174,149,283,30,300
145,121,202,161,208,18,36,495,443,146
146,77,160,230,120,240,478,218,285,411
147,249,311,182,185,45,241,217,455,269
148,293,202,201,226,239,469,322,131,94
149,99,397,53,339,350,176,480,369,110
150,347,131,470,434,201,412,21,458,486
151,281,344,307,198,57,449,123,169,41
152,437,139,449,277,469,163,143,313,457
153,41,383,157,99,98,416,151,276,215
154,100,129,43,163,173,307,123,434,336
155,283,52,106,471,191,261,404,125,480
156,50,491,35,290,256,315,420,15,321
157,323,283,398,157,95,119,276,31,463
158,13,301,166,3,329,30,236,247,41
159,231,25,243,121,485,356,13,82,138
160,224,317,83,376,159,230,335,116,419
161,186,77,115,446,26,482,286,199,281
162,303,301,186,209,156,488,434,306,255
163,247,401,44,344,95,174,488,338,141
164,427,341,152,1,263,312,103,174,351
165,193,476,113,132,92,191,133,294,329
166,190,292,182,418,96,305,298,96,5
167,486,455,359,115,451,212,456,126,397
168,92,243,103,285,365,435,171,32,171
169,107,141,443,3,421,247,140,483,195
170,164,377,388,158,446,377,192,315,239
171,232,278,354,330,171,296,371,300,349
172,118,162,42,160,2,361,372,214,238
173,3,129,288,330,46,87,56,419,106
174,193,127,197,167,334,231,159,119,84
175,444,441,170,414,199,42,430,117,198
176,102,433,55,230,177,275,121,59,24
177,5,226,195,403,185,394,426,36,155
178,449,194,66,328,187,8,301,166,156
179,351,454,395,246,84,425,57,402,382
180,29,20,341,167,29,102,18,452,325
181,323,357,350,160,163,188,359,3,412
182,69,102,294,98,271,9,329,120,139
183,153,271,58,470,240,415,203,254,394
184,465,336,97,5,480,295,66,255,33
185,54,494,388,295,73,189,328,279,92
186,100,236,415,92,38,85,341,443,496
187,157,173,411,371,224,172,97,363,350
188,89,195,210,208,428,146,419,38,194
189,276,466,240,77,32,20,183,421,396
190,79,266,392,226,471,496,404,267,10
191,342,380,196,438,471,306,226,26,179
192,2,109,127,451,161,40,127,81,344
193,230,89,280,148,179,150,153,298,431
194,428,73,463,464,40,224,307,338,9
195,340,411,458,330,235,115,328,111,257
196,431,358,190,469,99,286,99,383,8
197,323,182,330,471,70,479,126,210,137
198,62,324,348,97,198,38,297,411,149
199,268,9,251,422,380,193,421,474,117
200,434,430,110,378,498,97,234,73,313
201,406,226,194,168,52,286,16,121,122
202,113,4,182,353,458,5,73,230,238
203,304,254,434,375,30,247,325,189,423
204,64,429,313,442,359,321,30,298,312
205,359,26,134,486,335,334,206,352,8
206,215,15,417,128,319,135,286,372,185
207,26,71,365,275,208,481,287,79,290
208,400,124,1,15,202,320,456,340,174
209,7,18,94,107,190,130,211,282,349
210,25,390,354,113,256,23,109,372,434
211,387,329,109,252,70,75,53,417,410
212,334,295,300,305,278,129,48,216,451
213,331,126,332,213,236,360,157,212,298
214,263,124,481,160,83,299,350,134,381
215,432,295,285,53,328,199,273,236,372
216,385,213,350,106,431,57,217,299,424
217,471,470,116,96,445,290,127,433,79
218,206,52,108,217,319,44,32,350,187
219,307,458,218,133,10,98,67,299,25
220,405,361,14,273,407,79,491,244,279
221,57,58,377,256,11,117,339,3,309
222,235,293,61,254,151,486,270,190,126
223,385,234,166,141,424,270,80,368,186
224,401,59,103,151,395,312,65,426,412
225,432,362,69,33,156,388,120,243,55
226,267,106,363,307,222,445,90,385,238
227,253,85,80,440,257,107,85,239,116
228,451,442,203,72,375,51,26,182,167
229,325,438,120,264,498,244,361,143,110
230,351,212,341,258,261,98,244,279,83
231,107,296,464,232,434,354,264,316,293
232,153,261,278,146,205,425,439,110,463
233,487,97,318,472,20,195,344,9,415
234,52,301,318,331,455,332,72,138,396
235,148,39,333,98,40,148,484,356,303
236,239,351,113,393,380,96,89,102,411
237,21,459,138,120,184,315,178,326,263
238,80,43,77,389,176,120,295,313,423
239,103,366,279,453,135,111,427,210,299
240,392,392,315,218,130,6,47,440,329
241,362,86,488,11,425,414,491,369,497
242,448,216,60,213,418,445,194,138,197
243,397,260,159,291,289,41,274,353,494
244,199,52,131,435,125,6,392,103,444
245,362,321,393,141,193,208,389,210,472
246,308,209,229,415,465,349,265,160,152
247,373,26,272,431,100,68,22,10,428
248,302,374,312,436,455,304,208,367,356
249,490,344,142,163,140,307,57,420,114
250,175,311,224,133,209,258,37,78,426
251,202,29,277,26,271,316,56,247,339
252,159,467,118,431,297,331,13,59,493
253,134,170,257,213,97,235,363,99,173
254,179,455,24,250,423,49,52,321,395
255,38,267,379,205,46,490,407,327,442
256,450,196,378,391,460,417,258,381,195
257,476,394,300,475,92,350,413,332,298
258,375,336,196,356,16,129,68,117,117
259,314,201,82,46,130,475,467,154,225
260,249,443,90,29,215,484,411,320,122
261,227,91,495,195,10,289,284,159,74
262,48,203,144,455,232,41,123,160,121
263,44,324,496,345,480,161,87,329,379
264,300,267,474,214,241,149,122,132,160
265,111,329,346,393,248,77,294,178,418
266,327,321,174,16,25,395,141,432,432
267,157,71,372,63,11,307,69,6,197
268,67,336,287,245,7,88,446,115,286
269,347,244,292,328,350,304,455,208,203
270,153,415,67,203,366,263,290,27,83
271,214,40,189,282,224,73,17,462,210
272,158,436,253,4,8,181,25,422,356
273,32,295,408,51,436,474,437,20,266
274,98,403,458,392,390,127,300,275,337
275,123,422,377,261,74,416,84,165,42
276,417,137,135,312,276,274,457,306,189
277,191,349,196,134,489,259,85,35,319
278,444,489,470,403,50,403,387,394,448
279,268,187,6,101,44,441,425,190,110
280,325,479,231,63,335,413,404,378,284
281,265,350,321,192,116,127,440,475,363
282,18,193,90,146,457,308,314,480,309
283,111,252,381,337,407,310,73,289,397
284,149,8,225,135,205,81,418,428,205
285,458,251,293,5,168,61,115,83,328
286,358,122,322,203,151,368,363,245,16
287,74,54,51,467,378,294,217,438,478
288,121,153,438,448,140,397,208,17,13
289,241,144,320,83,455,477,408,458,190
290,408,270,200,164,31,338,154,308,333
291,187,282,392,47,66,30,253,393,132
292,315,305,120,426,493,356,103,450,28
293,156,31,94,218,278,277,440,465,344
294,135,9,171,315,139,227,47,225,283
295,133,193,233,152,98,325,3,45,8
296,207,188,56,236,203,229,434,254,113
297,94,25,421,242,345,454,397,481,253
298,86,454,384,326,205,334,159,498,91
299,372,118,124,368,467,31,288,106,319
300,64,352,127,33,349,322,94,362,404
301,453,439,5,91,3,212,75,384,388
302,353,237,207,180,369,275,138,203,447
303,26,255,440,480,135,447,420,336,172
304,43,311,482,438,13,304,45,373,490
305,324,158,218,194,488,385,171,91,23
306,11,448,363,404,227,443,357,224,37
307,236,423,153,180,333,215,342,238,300
308,122,158,257,487,67,158,492,375,382
309,76,45,272,248,359,263,246,246,248
310,443,217,73,124,416,143,280,487,109
311,61,57,272,223,406,84,233,404,177
312,99,405,428,113,481,441,318,323,142
313,119,491,186,233,165,14,37,70,410
314,185,133,373,257,165,84,27,316,98
315,15,254,159,405,59,300,180,330,128
316,69,7,113,225,386,327,439,294,163
317,233,334,192,484,472,451,274,432,388
318,245,265,104,174,221,205,494,467,466
319,427,376,133,238,485,273,342,65,268
320,445,26,34,396,291,39,279,242,190
321,193,272,358,368,443,258,22,179,45
322,35,415,193,426,340,211,103,231,155
323,151,136,46,159,408,212,373,292,124
324,304,22,137,288,344,253,297,249,174
325,270,60,477,246,142,374,1,277,320
326,197,129,415,142,4,449,425,246,212
327,53,459,70,161,128,470,291,195,454
328,245,292,473,170,115,304,102,335,60
329,363,274,402,74,48,267,425,443,241
330,92,94,105,329,341,249,5,209,263
331,174,160,64,399,43,279,494,82,54
332,309,83,255,487,87,408,365,241,40
333,166,40,402,402,468,459,56,271,209
334,93,132,50,348,221,107,406,231,333
335,170,86,438,366,498,109,217,347,86
336,99,487,208,237,481,312,393,82,88
337,440,396,208,425,208,39,43,399,245
338,389,11,32,407,208,380,46,266,302
339,77,134,234,417,62,285,478,259,169
340,85,129,485,36,247,24,179,229,161
341,189,402,322,121,387,491,216,166,403
342,260,345,16,262,78,97,393,137,344
343,269,102,180,204,92,394,127,313,338
344,215,416,29,307,248,367,279,192,184
345,214,120,147,420,447,81,365,268,365
346,385,322,438,165,137,104,496,272,220
347,280,220,112,237,480,293,346,122,384
348,433,302,197,190,396,22,397,78,57
349,337,231,338,372,263,380,191,401,413
350,300,322,443,109,347,304,425,126,404
351,427,155,149,309,262,300,489,96,407
352,213,461,453,82,243,425,196,241,390
353,157,425,91,393,269,460,99,98,380
354,405,466,91,231,332,146,92,360,127
355,479,5,326,82,324,409,16,49,86
356,140,482,79,178,70,220,58,224,315
357,211,120,132,314,491,147,202,492,369
358,465,446,259,211,177,432,400,402,81
359,19,344,427,180,22,259,399,239,456
360,72,174,318,253,289,491,206,466,319
361,12,192,97,280,64,245,222,405,110
362,398,476,360,114,255,353,269,346,477
363,264,245,393,315,57,206,231,457,458
364,19,182,168,375,69,76,286,183,190
365,143,375,386,115,307,231,124,109,410
366,109,218,182,326,257,457,286,39,293
367,87,98,470,337,165,414,154,215,88
368,176,162,476,166,192,286,207,124,431
369,214,407,296,317,169,397,334,146,298
370,429,356,272,226,276,228,354,233,74
371,151,124,46,144,300,175,72,461,120
372,491,458,224,409,112,397,304,190,397
373,82,86,61,438,134,302,380,250,324
374,46,355,95,192,70,389,104,231,10
375,196,481,495,262,321,333,1,370,336
376,276,458,272,114,476,45,480,78,215
377,387,387,297,27,62,420,321,437,453
378,286,404,43,230,14,375,373,254,351
379,203,417,297,382,184,246,221,79,436
380,265,212,176,95,392,239,470,31,223
381,263,4,79,490,270,434,313,445,222
382,262,448,110,96,472,136,91,432,236
383,493,11,414,218,117,191,140,230,361
384,458,339,394,53,67,472,380,469,61
385,26,241,173,227,453,461,16,124,304
386,364,133,477,33,141,104,32,318,225
387,106,23,337,13,183,276,69,385,473
388,279,40,282,54,280,344,461,236,248
389,443,29,445,6,73,281,301,363,300
390,410,147,335,359,100,214,471,360,190
391,480,107,24,386,182,117,83,430,48
392,157,88,235,102,413,361,179,112,154
393,427,17,201,342,90,78,150,71,148
394,458,75,373,233,358,473,355,491,178
395,121,95,261,339,22,124,460,29,249
396,29,103,409,70,473,443,211,62,392
397,117,430,453,467,210,436,97,54,20
398,400,156,338,444,441,56,336,345,468
399,95,203,163,296,39,404,54,27,166
400,244,433,246,366,247,193,60,484,253
401,10,246,326,153,35,393,269,267,413
402,385,382,369,492,119,391,218,130,404
403,83,234,80,374,2,460,346,5,254
404,369,79,445,319,142,380,104,2,231
405,91,417,324,92,51,391,418,465,425
406,39,149,267,398,129,333,302,102,423
407,351,38,193,267,32,457,202,242,243
408,251,17,434,177,173,383,71,131,163
409,41,363,363,268,200,84,122,176,61
410,222,474,431,348,407,291,398,2,135
411,256,342,160,177,267,132,175,181,69
412,37,19,2,333,303,50,144,339,108
413,184,259,44,233,217,217,351,196,415
414,69,339,310,250,49,27,344,320,194
415,179,493,280,294,75,403,324,134,27
416,211,354,116,216,458,386,208,142,228
417,216,220,454,313,212,479,59,66,396
418,102,96,253,341,91,421,316,105,439
419,454,365,44,161,108,139,21,169,237
420,37,267,469,84,359,428,147,397,402
421,410,421,83,3,353,476,394,249,45
422,223,6,476,267,209,309,366,250,446
423,259,416,107,348,220,114,464,464,290
424,413,240,86,225,105,124,347,469,140
425,274,405,363,454,311,127,332,261,485
426,266,297,191,97,289,492,374,115,450
427,236,224,1,263,299,65,323,126,252
428,458,435,207,301,290,314,368,141,470
429,168,481,442,416,460,344,226,338,202
430,437,31,105,277,441,109,115,83,416
431,98,398,102,118,116,221,125,338,270
432,438,163,382,252,463,158,306,26,434
433,250,203,336,314,370,225,471,28,348
434,43,67,336,200,475,121,394,375,61
435,367,182,372,228,450,91,55,12,71
436,238,68,140,491,20,176,211,119,212
437,364,393,316,219,451,180,434,420,269
438,12,216,386,101,417,175,355,271,409
439,334,101,415,252,302,299,300,99,272
440,469,499,496,337,226,74,357,171,171
441,380,37,103,160,356,284,281,249,207
442,296,352,228,221,374,381,61,417,340
443,451,347,365,63,47,255,169,436,473
444,261,42,151,487,11,19,235,246,312
445,255,386,460,384,149,468,204,107,142
446,329,42,445,414,358,293,465,224,168
447,133,250,61,284,454,497,37,438,490
448,217,477,186,486,11,349,48,462,71
449,177,201,475,307,57,361,130,421,429
450,66,378,228,494,85,303,114,369,187
451,232,415,110,366,243,230,253,384,415
452,87,393,172,203,260,36,318,296,15
453,476,234,29,463,16,375,389,342,130
454,214,280,391,24,4,322,22,155,390
455,39,341,336,431,135,20,202,468,446
456,240,271,81,352,60,323,416,200,50
457,397,260,196,228,183,408,251,366,497
458,190,119,431,474,302,127,419,177,279
459,472,142,374,484,225,357,395,152,330
460,126,483,438,452,273,291,116,52,216
461,102,353,387,18,416,494,11,294,289
462,27,274,403,428,2,148,446,123,183
463,213,214,286,3,24,443,248,227,246
464,150,346,72,414,242,178,257,82,303
465,200,419,414,128,167,196,268,205,154
466,293,354,408,7,424,81,255,3,172
467,343,458,260,84,119,270,425,257,387
468,416,485,438,135,368,442,98,452,276
469,23,82,8,75,90,126,495,119,78
470,277,207,11,160,306,412,327,179,200
471,145,304,396,35,3,218,379,150,321
472,195,467,332,205,184,163,72,335,380
473,368,421,145,294,288,376,289,53,385
474,456,400,214,491,376,58,392,186,182
475,339,231,113,383,409,162,430,114,92
476,76,319,29,224,390,48,36,173,443
477,497,144,494,363,254,425,52,347,110
478,335,241,362,360,323,127,359,281,283
479,462,371,345,267,372,83,251,413,194
480,366,14,436,477,84,180,24,145,91
481,59,96,207,316,460,189,336,341,336
482,487,154,108,159,113,302,307,75,27
483,27,306,17,271,265,92,444,377,257
484,425,359,216,414,227,14,151,497,332
485,231,268,108,242,264,249,283,231,441
486,203,82,296,127,190,254,388,371,175
487,48,344,19,332,153,106,270,423,408
488,275,322,193,261,364,218,290,471,68
489,260,74,493,142,108,111,314,17,492
490,321,77,229,246,454,256,306,304,135
491,296,320,300,88,334,242,349,76,143
492,367,264,8,137,230,72,82,130,120
493,196,188,312,120,156,439,472,94,151
494,3,46,497,298,203,300,420,159,46
495,47,357,236,55,35,294,103,375,453
496,480,369,417,229,379,213,92,424,355
497,74,337,290,440,106,255,111,43,443
498,38,125,485,49,200,97,172,185,288
499,5,453,142,486,488,496,75,47,369
500,70,258,320,195,434,282,247,39,432
501,165,356,99,170,203,234,261,361,434
502,20,391,353,402,36,130,120,457,283
503,76,383,257,148,215,280,66,345,232
504,16,32,460,275,403,103,17,224,9
505,327,482,432,382,102,307,9,115,303
506,421,424,227,175,282,263,496,82,161
507,366,35,214,314,365,383,232,191,463
508,74,293,395,479,371,386,66,338,292
509,76,304,12,345,116,458,21,318,161
510,115,65,167,491,203,376,9,261,242
511,46,218,184,358,67,482,312,43,118
512,246,42,187,226,410,309,216,218,419
513,223,466,145,329,12,163,180,59,111
514,420,79,35,165,381,124,355,126,341
515,330,106,472,331,116,230,448,418,310
516,386,399,497,256,135,203,267,397,56
517,480,221,151,297,269,243,173,487,458
518,329,35,291,461,330,353,197,197,260
519,334,232,292,345,221,242,196,311,185
520,198,493,455,172,52,142,112,143,151
521,235,373,427,263,432,280,222,382,51
522,306,275,7,436,181,306,257,278,42
523,290,449,481,224,128,406,462,494,282
524,223,263,210,371,94,385,3,258,136
525,153,56,265,21,483,38,378,55,215
526,203,182,352,14,169,409,50,420,32
527,238,464,165,354,302,157,339,104,56
528,167,481,340,394,374,331,241,347,487
529,335,113,90,308,382,256,414,141,453
530,245,364,52,292,392,269,240,241,491
531,214,456,240,72,258,315,220,58,299
532,384,466,289,411,428,11,413,185,403
533,224,182,254,89,151,284,44,477,344
534,39,425,239,2,374,457,489,75,24
535,437,102,147,108,386,437,450,430,142
536,431,170,108,384,334,138,457,482,169
537,403,11,260,118,424,207,250,297,134
538,287,225,282,12,222,75,178,489,128
539,25,270,164,383,240,131,310,74,332
540,91,118,430,170,365,163,409,253,329
541,257,332,315,306,312,329,335,326,38
542,7,77,253,118,86,318,239,369,375
543,170,467,193,210,336,257,447,342,19
544,306,162,462,16,49,337,88,368,220
545,408,335,49,97,287,414,57,133,392
546,239,107,495,152,204,83,167,293,168
547,83,2,165,497,381,292,293,304,156
548,145,445,73,498,126,397,412,430,319
549,378,107,84,202,346,320,466,155,29
