,Name,Alignment,Intelligence,Strength,Speed,Durability,Power,Combat,Total
164,369,70,150,317,78,101,262,184,6
165,248,81,253,24,136,311,92,189,471
166,246,430,38,41,391,114,497,245,424
167,108,246,325,224,74,2,92,35,39
168,14,442,484,486,102,46,467,342,117
169,365,460,347,273,33,313,384,469,432
170,137,311,192,69,435,112,460,114,304
171,294,174,419,466,321,392,159,252,64
172,66,400,373,98,260,3,159,427,237
173,472,343,123,41,106,496,412,311,189
174,424,224,200,140,473,267,432,292,335
175,265,45,343,488,90,428,259,136,443
176,345,473,295,270,306,409,456,339,491
177,173,410,119,247,15,464,406,436,490
178,42,230,158,168,92,334,74,34,183
179,432,289,324,129,429,76,41,432,288
180,248,201,481,22,177,332,237,154,496
181,77,194,240,206,308,279,362,88,495
182,213,304,467,481,275,446,91,428,133
183,39,172,208,156,255,247,386,184,324
184,156,486,344,13,32,491,370,354,200
185,203,101,346,48,337,97,8,440,66
186,439,247,450,195,210,233,441,345,386
187,338,408,239,494,78,195,7,450,196
188,432,305,61,234,488,221,237,319,493
189,302,41,158,355,495,111,133,228,212
190,299,98,143,349,24,310,339,5,168
191,356,384,343,373,106,450,81,219,291
192,484,450,51,273,417,348,468,82,323
193,458,256,354,123,379,39,107,450,269
194,40,252,19,491,297,141,420,186,38
195,182,232,354,411,370,261,351,465,348
196,24,76,54,317,435,468,153,445,84
197,285,359,385,91,482,487,478,25,63
198,166,88,66,90,5,273,352,270,251
199,304,455,368,155,200,8,479,384,468
200,480,467,8,490,337,334,485,339,382
201,356,11,157,96,469,32,327,270,127
202,220,15,274,262,29,407,460,372,497
203,117,265,428,168,476,101,75,478,163
204,400,476,163,228,112,161,61,393,156
205,14,206,31,387,92,281,55,113,144
206,496,306,38,402,322,23,91,494,410
207,195,293,22,258,242,171,11,490,149
208,333,391,164,458,459,157,239,28,19
209,461,1,362,55,78,84,312,158,439
210,184,466,190,485,7,462,268,305,490
211,162,266,96,388,355,107,377,376,228
212,24,105,320,269,81,265,47,245,177
213,97,27,230,333,469,326,31,318,226
214,33,23,434,441,387,143,445,261,430
215,31,406,260,475,494,117,19,180,325
216,303,325,93,391,423,3,124,271,145
217,345,281,243,27,428,402,284,485,290
218,495,378,112,144,295,417,358,209,255
219,6,402,298,56,5,353,88,44,391
220,239,387,81,335,86,338,224,466,387
221,292,421,360,9,56,63,349,497,239
222,47,499,171,269,296,391,173,490,40
223,120,426,167,56,421,319,115,225,183
224,469,137,111,158,79,176,267,421,210
225,204,291,89,181,17,197,267,201,492
226,143,390,291,314,226,156,490,493,498
227,131,57,237,462,266,298,398,90,232
228,171,74,25,364,311,427,497,30,340
229,463,34,259,145,319,120,413,396,298
230,147,69,92,369,370,464,394,210,499
231,61,44,81,186,427,149,438,415,469
232,15,357,113,240,483,19,314,250,50
233,357,255,442,87,192,80,468,66,499
234,89,238,211,82,144,348,97,97,334
235,422,244,35,209,105,118,5,40,177
236,114,80,327,173,327,157,146,85,449
237,209,240,116,52,437,43,468,415,360
238,491,151,357,182,2,418,230,207,308
239,169,402,496,440,289,92,179,295,322
240,364,346,187,231,458,436,395,140,58
241,403,112,287,450,156,354,39,254,188
242,327,294,465,116,475,3,153,64,386
243,121,398,439,294,143,216,279,240,406
244,187,416,50,325,327,254,46,94,424
245,84,407,226,93,457,239,2,429,159
246,81,18,128,405,58,128,343,403,354
247,430,38,218,30,368,326,63,468,104
248,5,209,434,159,4,425,473,168,115
249,354,187,52,40,340,186,261,435,457
250,297,20,498,398,141,95,82,120,338
251,237,151,435,479,86,279,338,41,7
252,47,195,414,245,341,59,326,30,146
253,297,201,321,327,430,419,410,365,363
254,42,119,431,271,267,52,19,423,225
255,355,180,71,488,122,133,463,98,293
256,191,343,26,192,196,447,285,461,333
257,178,161,464,420,237,457,14,278,76
258,43,19,459,55,27,102,360,200,199
259,423,254,142,446,484,496,109,265,349
260,141,414,399,108,268,308,78,355,217
261,450,412,70,13,59,232,268,389,39
262,280,325,285,159,290,38,457,271,497
263,301,42,309,217,470,296,341,121,359
264,232,436,63,409,94,4,441,233,424
265,168,85,93,499,395,492,192,319,287
266,480,47,170,21,257,334,449,354,258
267,26,478,254,76,79,96,130,122,62
268,134,445,19,206,263,237,218,114,172
269,218,418,441,309,498,413,117,449,455
270,47,320,218,344,123,398,100,314,183
271,383,221,269,147,404,367,492,417,449
272,68,272,346,428,78,228,125,285,220
273,10,313,267,409,211,130,307,486,414
274,358,5,402,425,350,240,38,321,252
275,316,6,284,412,196,421,246,60,316
276,47,307,322,109,333,173,333,243,360
277,66,45,63,161,475,41,296,463,343
278,289,17,210,128,467,115,114,246,498
279,336,36,216,318,429,392,28,282,379
280,430,147,286,157,209,367,217,379,282
281,221,389,331,212,495,208,14,193,148
282,77,243,375,362,318,480,466,214,485
283,388,26,283,254,323,427,288,462,343
284,397,410,210,283,478,439,342,478,233
285,410,366,277,200,224,78,207,263,217
286,359,14,399,99,202,308,109,69,129
287,185,309,363,452,3,137,367,412,19
288,482,438,28,195,37,53,213,394,123
289,21,100,368,470,185,370,389,236,56
290,18,425,381,377,56,186,130,79,339
291,313,403,410,359,403,407,152,440,25
292,264,427,39,192,133,32,315,450,347
293,462,130,345,233,269,389,300,352,480
294,494,230,222,122,316,205,81,195,122
295,495,195,123,240,100,419,8,478,105
296,328,349,35,417,397,92,250,187,40
297,182,308,187,457,58,235,313,146,249
298,368,304,92,52,73,139,180,160,129
299,235,193,102,137,282,267,334,497,207
300,11,74,27,150,158,279,257,254,175
301,357,237,57,435,444,224,319,344,266
302,175,452,103,138,287,436,142,118,208
303,487,16,425,397,208,31,386,488,288
304,371,445,274,358,69,164,249,103,359
305,447,59,350,275,43,137,351,346,289
306,255,381,58,330,391,7,416,191,50
307,312,41,388,19,152,372,343,380,49
308,161,24,307,313,175,86,495,365,196
309,480,339,25,26,173,87,53,115,56
310,57,366,289,222,326,471,54,454,446
311,264,426,352,53,436,454,185,87,404
312,183,230,329,132,496,433,302,25,57
313,197,325,311,139,362,393,105,454,21
314,167,366,157,63,158,260,120,249,338
315,67,479,196,437,67,99,243,309,254
316,286,438,338,475,318,407,16,171,173
317,421,230,270,273,98,401,183,449,454
318,38,212,362,368,82,164,392,399,467
319,277,164,276,136,156,489,346,340,461
320,330,349,355,413,302,431,74,476,122
321,476,68,377,90,211,200,148,162,342
322,313,405,338,441,315,330,462,87,36
323,126,474,453,312,95,157,21,236,387
324,335,35,29,181,209,86,483,326,449
325,38,52,256,203,123,328,451,120,27
326,166,361,135,425,490,81,342,253,251
327,114,172,340,448,309,87,335,404,341
328,231,37,21,264,163,307,420,364,20
329,32,335,195,49,465,293,74,146,407
330,28,99,442,212,434,105,212,394,63
331,283,153,170,172,161,209,149,162,392
332,192,390,282,220,225,334,133,146,266
333,355,204,477,34,324,94,319,407,40
334,364,400,403,237,295,203,271,255,331
335,26,273,408,482,79,370,462,415,400
336,118,238,183,169,208,420,267,113,427
337,125,483,201,219,252,268,323,226,72
338,349,312,337,109,21,99,387,212,412
339,160,324,316,9,180,360,117,80,478
340,72,186,351,163,130,397,142,449,472
341,404,19,196,167,345,411,79,286,75
342,392,3,134,107,97,296,277,194,278
343,268,79,39,408,184,282,251,340,390
344,409,396,495,193,296,205,334,65,378
345,307,24,17,112,134,163,349,403,412
346,442,325,380,201,124,198,231,293,283
347,479,133,448,311,174,164,435,51,119
348,180,216,279,106,408,90,184,172,114
349,133,18,311,103,234,270,492,48,28
350,457,340,82,227,191,343,236,270,211
351,214,483,172,203,136,405,321,495,139
352,27,33,350,43,312,103,246,195,428
353,19,446,89,111,380,199,37,48,493
354,9,138,173,421,316,9,465,132,67
355,85,438,464,224,441,354,480,342,456
356,447,39,248,59,407,244,4,185,382
357,36,459,262,326,466,151,314,296,204
358,258,394,280,498,361,324,321,460,175
359,275,277,445,492,311,263,91,239,192
360,332,75,358,405,488,110,346,288,71
361,40,62,340,253,126,226,251,252,134
362,480,133,49,476,403,345,330,431,103
363,61,216,349,186,233,44,431,257,353
364,291,141,365,199,135,132,251,29,160
365,252,300,119,136,399,3,346,197,402
366,349,157,388,305,404,435,153,149,178
367,472,405,257,41,128,362,409,163,151
368,339,400,422,47,260,458,411,482,324
369,478,221,296,349,448,171,72,406,433
370,247,229,55,118,76,415,264,372,298
371,390,232,226,359,214,345,320,72,173
372,194,176,422,110,246,175,145,134,56
373,94,400,438,230,249,381,32,311,354
374,81,120,199,384,365,98,122,314,219
375,48,36,24,166,93,196,282,382,130
376,214,118,258,175,489,160,453,461,152
377,256,255,65,204,162,85,348,57,40
378,404,144,284,197,370,123,151,256,228
379,388,351,447,326,255,212,482,431,13
380,459,427,169,425,339,498,227,158,435
381,446,197,289,420,329,462,85,52,497
382,15,295,90,462,267,487,371,362,436
383,168,290,3,482,155,192,121,351,223
384,326,358,422,396,138,471,140,308,28
385,392,251,394,390,404,7,253,443,183
386,136,276,219,48,341,101,103,167,484
387,481,458,302,47,213,231,48,316,273
388,7,14,2,301,138,470,456,482,376
389,415,362,125,75,194,51,178,176,398
390,384,256,253,31,191,259,211,473,347
391,391,307,190,168,120,453,148,196,181
392,131,65,83,307,57,157,438,466,185
393,305,394,420,138,74,186,21,208,274
394,145,13,146,186,185,416,420,254,420
395,229,240,432,277,399,264,281,419,469
396,267,323,401,5,236,238,173,115,242
397,231,238,352,316,122,430,178,260,149
398,117,430,355,104,50,222,161,105,240
399,382,497,170,343,244,70,58,12,195
400,417,244,241,37,245,15,276,61,253
401,11,281,274,7,115,469,47,7,133
402,107,331,19,473,135,445,277,267,63
403,198,3,450,94,237,448,88,212,301
404,30,248,146,1,44,434,36,429,453
405,404,277,23,107,201,462,130,209,269
406,460,318,54,155,455,160,142,374,283
407,292,481,86,435,86,122,359,322,202
408,248,97,371,264,168,18,69,460,182
409,19,200,308,499,229,395,449,47,308
410,274,59,41,181,364,57,36,22,288
411,128,135,142,35,190,292,57,273,416
412,103,282,379,61,409,430,442,273,72
413,239,492,342,147,258,256,288,10,387
414,263,20,371,65,172,481,398,234,224
415,486,252,241,384,292,291,16,151,372
416,232,108,434,111,410,198,148,443,351
417,422,77,483,421,5,179,289,407,119
418,324,108,456,353,393,189,45,354,395
419,461,486,496,14,223,322,377,267,431
420,357,280,265,294,311,476,437,273,1
421,318,323,19,273,235,364,365,451,399
422,152,315,71,441,223,390,409,475,406
423,247,349,181,329,467,433,423,91,474
424,110,298,287,97,183,497,238,479,386
425,340,448,438,29,30,283,381,51,160
426,114,245,177,99,126,212,213,235,187
427,98,6,244,172,412,64,175,363,406
428,487,96,445,423,237,463,4,234,87
429,130,327,125,297,72,213,89,167,204
430,300,278,109,148,436,297,140,270,18
431,489,401,465,326,160,360,253,423,85
432,263,281,279,4,48,226,345,47,323
433,171,246,118,395,118,158,25,465,217
434,95,144,86,21,195,469,378,484,256
435,384,468,380,156,441,106,129,168,271
436,197,333,349,397,12,31,191,249,356
437,49,57,437,456,2,202,55,17,72
438,158,207,381,360,400,224,491,55,188
439,479,132,177,201,213,129,359,446,49
440,170,258,148,284,367,38,147,173,465
441,305,413,175,408,259,489,403,67,169
442,77,420,389,363,52,380,52,1,316
443,344,246,30,174,380,330,378,316,155
444,249,472,439,487,212,484,411,499,187
445,428,183,265,272,489,303,239,381,139
446,330,170,205,377,250,359,316,449,258
447,278,227,45,4,242,393,57,429,92
448,227,168,132,240,371,179,365,294,114
449,469,215,341,234,131,120,89,412,228
450,39,248,496,265,172,261,466,326,441
451,123,86,206,362,130,301,283,194,26
452,322,327,86,367,223,160,181,427,213
453,68,363,301,208,306,176,410,204,106
454,315,11,16,110,247,416,283,343,143
455,185,496,44,196,388,225,456,103,38
456,457,158,337,267,472,58,185,289,230
457,332,86,391,9,147,186,391,27,492
458,175,173,330,140,160,235,316,121,160
459,231,105,398,473,120,173,428,447,4
460,256,463,129,337,67,256,433,65,153
461,467,34,179,489,174,347,367,76,407
462,468,331,314,183,46,135,404,461,77
463,167,137,13,450,239,197,498,229,2
464,170,468,472,104,45,360,304,221,444
465,242,260,240,147,83,65,51,211,478
466,300,69,184,341,358,284,267,95,444
467,240,487,491,486,273,367,282,188,426
468,53,113,210,180,419,101,208,252,413
469,275,353,376,408,389,254,407,359,1
470,285,200,285,136,118,344,434,486,75
471,177,441,168,241,305,314,468,296,124
472,305,437,366,71,413,162,162,317,456
473,313,108,328,280,414,5,58,264,416
474,450,26,434,316,222,206,20,187,464
475,363,496,249,295,23,89,356,29,263
476,197,56,313,141,273,74,252,448,471
477,289,67,167,212,385,266,73,341,55
478,1,435,390,499,123,224,346,138,420
479,256,390,394,327,280,35,440,231,81
480,382,174,487,296,197,235,117,68,379
481,370,137,32,197,451,183,346,178,419
482,223,305,357,204,468,358,179,245,347
483,413,210,442,250,446,330,132,391,215
484,311,47,371,117,426,285,336,215,303
485,77,473,347,47,476,401,239,204,204
486,306,445,329,44,271,188,166,430,72
487,154,265,432,384,115,11,387,88,255
488,277,399,149,35,160,450,472,233,106
489,423,129,455,292,109,127,188,424,299
490,44,394,434,24,375,251,150,60,130
491,463,434,498,200,483,332,393,391,163
492,408,197,469,38,189,318,17,330,184
493,349,224,380,257,434,305,311,225,408
494,11,257,303,289,429,278,354,134,468
495,13,484,40,248,156,355,283,490,358
496,485,193,293,307,380,279,390,283,120
497,239,351,236,101,465,283,488,333,194
498,353,238,77,444,338,375,4,357,484
499,427,322,125,100,319,493,406,121,393
500,118,442,74,409,439,177,102,370,416
501,49,319,289,219,195,200,59,42,169
502,419,315,92,159,156,247,96,429,309
503,474,152,273,38,67,22,29,77,254
504,54,111,247,38,59,277,499,231,78
505,387,34,110,149,10,108,92,96,366
506,392,143,72,191,411,378,333,97,15
507,186,212,480,243,416,497,131,307,255
508,319,164,334,41,69,363,231,227,322
509,295,66,223,490,324,59,268,400,303
510,341,113,227,88,472,83,50,86,125
511,293,317,413,48,63,362,251,290,429
512,482,341,345,312,401,117,102,472,479
513,37,483,400,62,458,286,152,251,194
514,444,229,139,413,426,255,281,45,442
515,405,399,294,418,428,421,287,418,443
516,65,284,168,202,125,160,467,440,8
517,402,264,186,488,321,384,333,365,145
518,338,38,490,24,390,198,372,348,271
519,76,30,403,370,492,214,62,102,29
520,186,228,29,449,150,308,197,393,125
521,242,39,453,365,162,495,172,163,120
522,341,79,200,249,366,437,215,319,13
523,177,209,441,109,112,341,173,101,164
524,436,12,110,199,433,341,276,405,127
525,330,6,179,363,414,483,288,195,37
526,53,293,113,469,169,35,24,146,401
527,62,495,477,403,83,1,459,34,467
528,166,182,465,363,459,285,53,119,109
529,448,25,408,323,77,437,107,110,29
530,158,239,181,388,32,476,141,253,13
531,102,23,315,50,221,85,269,175,131
532,273,79,406,223,456,464,177,486,388
533,46,60,103,124,237,105,122,422,417
534,67,451,202,120,98,289,315,204,467
535,2,424,145,375,315,89,304,422,459
536,240,86,297,131,180,424,152,42,409
537,7,197,367,247,364,346,285,413,213
538,497,302,219,481,21,320,490,426,205
539,189,157,275,302,116,253,99,71,234
540,132,166,244,130,24,210,158,421,31
541,258,147,2,90,148,14,287,301,149
542,466,184,299,213,25,253,65,118,440
543,449,32,211,203,107,369,17,315,32
544,53,165,23,314,166,37,224,415,8
545,268,24,298,73,31,6,381,123,439
546,400,368,115,357,217,194,64,369,433
547,457,60,238,428,283,249,1,217,109
548,376,207,155,187,217,426,43,157,219
549,75,64,196,332,276,494,456,39,461
