,Name,Alignment,Intelligence,Strength,Speed,Durability,Power,Combat,Total
73,391,146,53,222,129,257,165,420,491
74,193,417,287,434,259,438,290,435,294
75,498,181,163,440,251,249,70,320,203
76,124,41,137,298,201,80,145,407,195
77,344,415,60,81,326,453,391,237,252
78,345,89,72,197,481,67,416,125,202
79,83,182,118,117,338,317,298,431,181
80,76,430,264,452,329,114,178,348,118
81,174,39,103,284,345,147,110,249,226
82,75,45,472,249,381,34,258,146,336
83,254,219,494,445,445,176,145,410,11
84,404,273,137,246,82,413,498,180,470
85,174,160,479,173,60,210,324,280,395
86,192,46,339,3,373,372,449,116,340
87,61,377,250,222,179,406,185,302,318
88,38,135,234,474,227,92,203,391,432
89,118,330,454,230,374,332,171,61,310
90,57,214,405,56,218,226,137,155,2
91,25,247,348,133,309,133,109,177,177
92,336,18,309,13,107,411,117,242,301
93,77,254,221,383,253,464,100,401,390
94,123,282,183,498,151,356,169,111,432
95,486,392,212,224,415,242,256,453,72
96,227,437,469,234,166,352,125,53,370
97,114,411,319,182,127,319,99,64,119
98,109,150,212,344,187,252,483,219,484
99,150,47,85,460,199,265,78,338,296
100,370,493,459,180,275,376,467,317,26
101,10,471,407,74,97,89,144,383,50
102,41,243,219,462,109,432,226,478,24
103,260,151,1,343,237,190,168,32,135
104,279,35,254,181,197,396,247,335,149
105,88,473,298,416,411,405,87,274,234
106,455,459,241,159,403,158,400,380,170
107,349,183,296,414,260,488,363,191,208
108,460,132,228,413,239,201,463,266,206
109,47,118,281,409,137,172,437,477,440
110,254,92,100,139,181,23,187,294,132
111,186,239,440,153,26,480,311,315,136
112,79,491,18,21,378,276,193,469,469
113,328,165,247,274,61,153,247,496,119
114,263,75,120,189,463,295,44,181,256
115,173,179,498,305,395,242,152,70,103
116,31,469,306,431,164,358,38,288,54
117,182,113,354,43,438,349,468,249,435
118,480,172,242,441,302,268,327,391,53
119,85,405,46,323,474,313,487,354,456
120,185,472,93,146,468,466,134,73,313
121,494,54,181,68,139,405,248,450,95
122,66,11,12,449,54,327,59,141,317
123,227,143,352,125,263,360,295,269,250
124,433,375,378,196,386,453,384,406,153
125,258,491,124,198,85,384,170,48,472
126,276,269,195,34,420,99,67,340,179
127,9,388,91,350,3,76,41,5,398
128,82,196,314,258,5,292,403,430,352
129,337,238,226,441,474,137,182,194,128
130,32,297,46,42,8,304,339,466,207
131,255,207,32,484,28,430,12,296,333
132,221,474,266,367,289,127,364,161,144
133,210,74,236,80,174,451,195,442,26
134,371,1,396,418,362,152,423,198,255
135,424,373,416,327,45,88,367,25,478
136,263,239,433,286,447,462,391,283,68
137,222,114,219,415,305,348,127,441,260
138,333,142,119,98,485,250,26,273,419
139,135,179,144,185,131,18,382,409,486
140,196,90,82,21,88,147,167,10,53
141,183,72,325,194,364,252,10,194,376
142,375,347,226,121,191,233,258,350,346
143,20,369,475,106,136,134,321,296,111
144,24,251,127,327,385,307,492,142,340
145,282,460,365,368,299,130,43,130,178
146,469,425,477,129,484,459,277,171,296
147,465,483,342,411,58,225,278,262,142
148,446,73,445,302,418,405,149,194,30
149,201,160,64,194,346,380,411,111,15
150,337,468,128,182,112,363,381,59,311
151,265,160,180,416,344,453,444,215,448
152,137,280,364,373,134,248,444,66,368
153,494,265,492,499,305,211,207,58,364
154,62,483,408,295,475,240,329,3,85
155,233,108,300,64,41,92,267,362,345
156,394,224,263,177,268,287,173,42,487
157,132,73,107,377,303,35,26,212,216
158,161,499,263,493,380,141,187,474,275
159,435,390,2,14,452,45,32,88,109
160,217,395,237,258,134,382,326,162,81
161,203,103,492,297,358,109,283,199,25
162,396,356,410,324,303,366,136,71,238
163,37,233,366,297,390,443,291,204,30
164,120,118,49,465,253,309,455,206,192
165,167,299,428,432,248,395,381,117,79
166,117,491,376,461,148,321,127,37,417
167,163,486,257,486,257,49,78,400,202
168,251,71,30,270,39,191,477,117,158
169,442,290,120,370,21,141,320,70,454
170,50,67,220,467,368,274,81,386,152
171,59,176,215,412,453,111,468,422,317
172,466,288,256,77,205,97,13,111,117
173,401,154,34,460,44,236,213,19,86
174,359,460,496,40,402,132,336,489,34
175,346,69,74,396,409,441,409,229,320
176,254,255,435,457,90,438,79,259,318
177,472,278,40,284,14,154,160,147,405
178,417,303,422,319,86,1,75,32,291
179,443,58,288,485,211,163,1,470,275
180,461,208,278,122,341,491,263,247,352
181,494,456,416,377,320,413,87,483,377
182,285,8,486,323,103,135,121,44,206
183,383,43,341,58,114,293,104,160,336
184,432,216,173,54,460,7,30,21,434
185,80,177,348,234,21,309,457,78,279
186,112,246,184,193,157,64,68,467,440
187,179,356,269,482,224,479,52,366,85
188,361,419,361,211,454,42,172,406,101
189,49,135,275,207,213,86,217,420,35
190,60,308,209,431,14,453,44,388,493
191,479,411,35,253,338,14,163,179,114
192,352,336,265,265,55,328,24,453,250
193,352,213,318,225,24,115,191,253,345
194,51,91,82,402,230,409,494,489,275
195,395,484,450,367,452,340,234,182,28
196,393,217,433,425,28,42,346,393,247
197,263,334,473,231,224,105,75,442,463
198,338,410,59,2,384,324,405,344,313
199,265,468,8,412,466,232,250,191,436
200,210,468,459,122,89,155,390,270,365
201,395,129,175,402,291,352,49,404,222
202,430,429,331,103,473,122,78,281,214
203,14,443,490,428,142,294,250,102,434
204,220,403,37,299,390,219,460,140,309
205,204,152,161,45,433,79,336,166,197
206,441,175,84,124,255,430,304,499,227
207,464,355,465,351,378,79,22,35,41
208,26,285,135,213,10,106,54,410,382
209,276,115,172,494,225,301,60,452,396
210,132,304,493,339,45,401,198,122,423
211,446,80,260,431,212,128,233,175,202
212,49,407,131,267,245,324,164,93,9
213,467,158,458,195,53,82,182,198,485
214,278,245,242,102,385,123,402,228,493
215,455,202,342,98,323,115,244,486,91
216,374,497,32,332,380,390,139,280,133
217,253,281,68,202,209,185,230,109,406
218,457,272,346,172,90,167,38,166,447
219,311,34,54,161,256,269,63,34,103
220,302,382,40,139,69,111,170,430,329
221,116,459,18,194,267,196,60,130,399
222,34,169,358,245,414,490,479,407,251
223,485,334,362,152,191,226,195,63,307
224,11,280,387,384,437,3,4,22,425
225,83,498,235,290,93,362,263,325,227
226,337,7,317,265,452,360,488,37,116
227,496,178,416,179,64,378,258,471,261
228,118,484,188,294,126,409,342,412,397
229,305,414,303,278,439,2,422,294,238
230,131,399,243,31,309,375,335,310,293
231,227,289,87,155,376,470,60,22,171
232,183,236,51,344,459,68,136,342,329
233,442,373,309,275,194,193,413,228,459
234,213,17,8,289,157,364,359,211,191
235,162,15,118,202,30,273,422,134,390
236,35,298,479,227,442,252,19,86,432
237,276,468,461,105,343,18,209,221,192
238,7,236,262,333,488,173,368,84,237
239,148,341,100,207,153,95,388,364,384
240,90,406,161,168,209,51,487,16,288
241,460,333,452,102,285,20,215,37,308
242,471,164,57,457,412,380,55,475,32
243,111,25,315,464,301,144,283,169,181
244,459,485,415,17,445,309,222,423,389
245,207,362,361,270,480,103,345,180,21
246,52,476,240,180,136,244,57,183,307
247,2,256,235,42,479,98,24,237,400
248,367,63,450,239,264,339,367,451,37
249,39,486,358,9,56,347,33,56,301
250,89,288,77,443,224,103,71,262,82
251,249,250,281,197,396,100,40,321,409
252,184,201,196,410,228,351,126,12,241
253,99,373,477,6,64,85,276,354,481
254,157,29,497,87,479,245,476,398,152
255,352,76,283,329,478,498,484,486,86
256,224,74,358,213,40,206,324,173,322
257,355,496,423,201,37,413,43,249,91
258,255,200,441,420,440,339,325,310,381
259,441,128,22,277,441,314,84,376,481
260,120,24,238,483,393,162,395,121,420
261,181,87,58,451,451,8,440,257,387
262,23,485,352,285,86,85,223,245,196
263,156,149,452,319,308,1,273,434,485
264,261,267,310,466,277,296,245,50,151
265,123,170,446,499,405,159,464,16,350
266,248,8,306,289,479,220,458,413,91
267,250,425,410,127,359,349,316,259,374
268,208,30,443,330,376,453,79,239,112
269,397,109,415,65,226,323,3,81,204
270,92,197,413,72,455,490,293,212,401
271,492,411,354,63,90,59,354,43,94
272,295,452,197,266,218,71,361,484,221
273,12,170,286,124,326,36,132,23,168
274,314,338,339,377,147,39,413,26,440
275,369,22,319,308,259,91,391,249,12
276,114,470,433,497,112,119,295,379,299
277,385,348,250,489,432,411,212,475,55
278,288,170,303,404,485,70,119,167,79
279,262,25,290,395,427,483,264,130,408
280,282,275,408,406,52,234,53,305,46
281,323,368,91,23,274,124,149,410,159
282,237,257,361,417,192,489,494,214,198
283,380,487,305,248,204,79,347,303,397
284,307,58,278,289,41,385,380,372,402
285,48,67,2,83,429,184,325,271,381
286,19,435,315,205,138,443,184,10,381
287,456,250,396,314,110,282,93,48,422
288,273,87,144,442,244,54,72,247,233
289,151,429,495,472,93,309,273,52,45
290,270,394,138,281,379,100,164,394,233
291,137,483,444,11,123,114,319,149,232
292,480,333,263,328,317,253,232,324,208
293,382,140,489,306,399,231,495,450,182
294,433,2,468,406,468,313,342,232,403
295,337,170,162,78,308,48,42,223,470
296,22,422,346,371,237,380,370,421,355
297,396,185,83,269,200,42,232,306,198
298,41,499,138,224,226,309,230,311,497
299,313,358,460,384,125,209,484,202,70
300,487,231,245,494,62,288,380,391,494
301,323,35,476,335,279,12,114,208,167
302,289,198,91,202,90,301,479,45,91
303,473,251,475,489,441,183,21,220,49
304,354,94,448,400,54,38,169,21,209
305,239,420,10,18,315,478,99,317,69
306,8,8,259,381,132,180,69,325,483
307,7,240,10,338,409,167,256,350,470
308,349,346,490,432,396,227,448,331,75
309,225,69,69,243,107,47,450,355,212
310,21,163,358,371,426,175,57,283,319
311,415,83,223,19,391,154,306,292,396
312,194,21,13,337,197,292,154,270,372
313,495,464,443,355,191,125,265,294,103
314,175,182,403,363,268,457,374,338,271
315,323,467,136,303,372,32,103,178,123
316,24,126,297,145,240,33,141,269,9
317,35,270,73,55,272,163,417,188,263
318,46,239,485,269,454,305,199,172,39
319,208,113,476,137,164,258,248,233,4
320,186,350,97,331,327,215,291,74,430
321,41,387,250,54,393,201,366,231,77
322,386,230,365,494,122,350,475,311,136
323,19,83,24,410,321,323,58,489,74
324,296,134,1,439,246,433,275,344,340
325,123,274,105,394,168,439,438,420,142
326,396,87,366,438,125,192,237,42,274
327,35,281,321,222,68,252,185,221,9
328,315,370,283,174,166,218,17,257,471
329,332,358,293,124,22,260,110,303,344
330,181,265,381,467,91,214,473,103,33
331,77,71,135,29,433,68,324,158,413
332,498,54,252,406,251,210,339,49,290
333,357,235,226,159,451,437,265,283,478
334,267,45,487,90,435,328,192,294,343
335,147,303,316,9,409,248,239,163,2
336,94,2,334,242,211,60,105,355,471
337,161,362,62,318,489,451,241,226,359
338,464,228,194,353,429,173,61,142,445
339,211,105,426,10,336,134,168,458,484
340,163,173,115,325,499,451,86,108,9
341,281,180,107,363,321,431,142,406,84
342,106,494,83,344,494,240,221,175,71
343,416,56,135,109,166,319,132,358,358
344,35,495,452,470,48,469,14,496,396
345,51,385,48,273,312,36,139,331,444
346,345,479,480,227,290,353,105,67,136
347,21,196,193,222,272,382,233,481,113
348,185,104,123,93,166,136,388,116,185
349,189,491,438,262,203,247,111,58,95
350,478,218,316,38,335,279,52,244,244
351,372,193,390,62,290,239,307,223,142
352,401,187,345,302,310,280,230,23,288
353,334,499,212,481,187,445,137,376,127
354,342,61,167,161,174,171,372,399,497
355,89,293,497,437,101,151,15,363,132
356,193,128,363,22,142,237,134,323,433
357,9,153,160,17,212,308,158,286,116
358,375,377,14,178,139,53,8,426,375
359,392,17,90,376,446,98,22,440,226
360,388,241,13,18,299,299,79,481,81
361,197,367,303,209,324,197,165,91,274
362,124,447,50,9,192,26,66,246,377
363,180,97,467,152,190,398,430,114,70
364,489,463,122,37,116,433,220,48,365
365,324,233,445,296,305,229,105,497,353
366,382,19,117,370,2,126,332,359,183
367,154,449,433,261,65,418,123,148,65
368,108,452,230,441,281,79,435,455,201
369,38,368,357,383,317,104,437,477,368
370,124,471,90,64,400,290,421,51,429
371,19,136,186,328,433,247,431,305,455
372,226,88,86,113,102,355,342,162,315
373,18,141,219,250,488,140,11,319,312
374,132,379,279,193,252,158,226,203,369
375,242,84,308,428,163,285,182,256,47
376,206,133,467,59,24,380,63,182,419
377,436,308,363,239,397,66,386,193,42
378,143,318,225,175,380,345,459,472,148
379,439,485,287,9,210,71,459,145,9
380,21,154,51,421,28,232,211,213,438
381,58,337,10,150,92,262,60,67,286
382,240,80,326,371,396,429,164,307,324
383,45,457,94,166,255,446,309,50,291
384,326,475,257,136,409,472,290,278,147
385,387,351,30,72,402,201,450,345,211
386,425,271,50,17,190,343,240,105,76
387,68,31,310,265,211,250,63,227,213
388,57,85,84,146,191,397,225,227,346
389,429,470,226,265,354,171,475,171,21
390,280,267,77,288,154,367,151,147,76
391,185,60,294,337,123,437,459,389,417
392,311,473,225,452,129,218,219,279,279
393,423,324,288,325,466,389,449,417,138
394,351,168,14,456,53,177,487,492,157
395,240,373,157,244,102,370,454,11,170
396,243,494,237,320,326,137,388,263,334
397,36,191,436,315,23,485,419,48,223
398,47,234,413,123,292,450,394,130,334
399,249,168,37,358,11,75,398,246,333
400,389,24,495,490,24,179,237,91,86
401,138,226,494,392,101,237,315,295,296
402,419,444,440,255,295,3,359,459,237
403,256,403,9,18,375,359,233,325,59
404,270,395,196,18,279,263,393,438,310
405,142,451,120,194,205,445,95,216,423
406,444,168,91,239,369,166,235,39,251
407,452,364,495,71,410,327,310,431,34
408,329,169,441,416,181,300,98,289,158
409,219,460,194,209,209,229,318,305,149
410,27,324,327,229,111,138,11,384,101
411,252,109,456,79,293,127,276,216,300
412,254,485,20,199,144,438,391,299,125
413,348,219,263,104,148,357,465,461,321
414,342,468,222,273,35,2,496,214,497
415,289,139,426,209,166,196,374,394,357
416,60,65,432,274,234,70,421,155,297
417,438,313,450,172,21,207,47,304,136
418,273,21,467,24,32,497,369,486,358
419,75,325,319,345,422,292,309,478,214
420,71,335,411,380,194,202,268,175,308
421,367,454,75,315,85,48,205,335,221
422,155,217,101,130,468,254,453,459,204
423,463,66,338,14,355,233,466,200,326
424,337,22,400,123,147,32,452,170,458
425,265,373,235,168,135,378,411,110,396
426,413,391,399,433,85,467,208,381,370
427,147,231,298,323,47,191,366,80,95
428,414,149,58,363,417,88,324,460,214
429,219,1,13,454,309,446,352,460,146
430,28,121,395,470,168,186,70,39,447
431,459,298,157,346,406,75,463,213,420
432,362,392,113,126,373,190,180,36,459
433,354,217,97,4,113,5,493,122,278
434,195,120,231,236,205,275,256,253,57
435,197,40,2,165,480,479,44,475,155
436,416,16,330,109,285,171,425,359,138
437,162,225,271,122,71,39,121,249,483
438,412,135,316,207,375,109,393,303,51
439,423,98,482,310,213,479,166,40,396
440,54,133,93,498,301,75,279,292,453
441,286,165,360,230,217,325,328,273,37
442,169,405,426,489,220,458,431,461,62
443,428,468,9,236,426,205,223,410,250
444,495,468,210,421,71,303,463,477,289
445,314,338,43,135,373,333,52,276,201
446,73,192,27,381,202,243,292,467,287
447,336,462,229,125,123,404,475,400,154
448,224,200,348,183,279,8,56,195,202
449,266,368,48,489,139,409,71,372,379
450,389,360,289,304,243,68,186,97,213
451,407,361,288,117,322,385,136,489,476
452,148,461,186,492,216,315,68,179,342
453,215,359,2,309,499,402,51,147,151
454,494,448,315,370,178,412,289,131,287
455,237,125,263,197,402,286,24,323,235
456,417,29,63,215,190,373,30,351,381
457,99,41,423,143,479,438,144,50,88
458,360,110,43,231,237,281,376,468,119
459,185,4,142,292,441,220,9,460,499
460,126,329,185,441,143,235,103,447,323
461,166,91,178,204,482,429,158,47,133
462,8,386,203,289,102,479,235,476,4
463,363,157,127,68,33,170,378,378,352
464,335,446,234,496,358,99,415,469,282
465,22,359,449,142,459,144,478,209,404
466,38,241,96,367,384,196,389,249,466
467,347,403,493,116,253,306,435,102,277
468,284,178,16,246,430,419,436,201,362
469,378,321,50,39,165,9,353,429,116
470,372,454,221,147,445,202,121,335,17
471,216,287,334,274,487,99,300,21,400
472,244,42,461,465,8,480,282,29,211
473,156,234,304,310,19,294,282,196,29
474,191,395,197,375,377,125,155,386,158
475,294,233,402,368,25,96,221,493,363
476,61,270,230,416,224,490,386,175,176
477,80,156,300,334,156,339,436,66,201
478,379,13,151,183,117,272,492,196,71
479,357,323,232,179,188,439,220,124,439
480,1,37,103,170,475,411,179,333,258
481,222,198,130,12,478,199,273,5,293
482,132,369,107,135,437,142,196,184,210
483,248,486,268,1,139,36,37,247,145
484,7,324,74,82,351,23,176,346,256
485,489,119,241,455,251,115,209,173,72
486,470,243,400,128,182,393,303,43,475
487,226,220,210,490,47,225,492,159,27
488,242,200,429,464,100,182,408,75,175
489,85,109,48,181,478,176,365,6,467
490,209,231,219,313,373,263,370,52,116
491,202,14,235,245,298,96,86,428,217
492,468,235,239,114,423,132,72,400,208
493,414,478,129,43,131,492,468,33,165
494,228,117,491,148,49,282,60,232,222
495,177,261,193,345,430,157,99,133,23
496,183,323,183,99,478,186,97,236,496
497,418,278,107,389,113,318,50,213,307
498,372,8,221,78,85,328,340,63,155
499,364,176,470,266,486,268,120,181,101
500,289,290,210,314,306,135,313,209,418
501,471,193,205,225,483,208,226,39,456
502,190,143,346,216,82,240,160,289,65
503,441,207,263,124,441,268,119,431,471
504,283,240,255,66,467,191,41,473,382
505,211,170,24,481,227,388,292,362,215
506,224,466,313,383,478,243,6,319,60
507,96,1,11,83,374,202,276,186,329
508,44,316,197,242,431,179,285,41,193
509,424,456,336,66,398,99,49,120,174
510,399,314,226,69,61,91,96,462,341
511,457,49,18,285,240,322,309,212,198
512,355,163,140,370,194,430,105,317,73
513,398,413,422,310,342,324,256,346,209
514,355,54,135,111,141,337,183,126,170
515,154,73,73,184,398,428,173,87,219
516,371,217,221,135,391,368,347,344,53
517,136,129,195,256,488,416,309,213,29
518,421,59,151,90,61,409,305,33,472
519,197,111,385,182,77,183,387,434,316
520,301,355,471,89,221,339,273,93,85
521,355,171,335,175,173,175,165,303,80
522,162,463,87,368,355,305,134,73,230
523,396,153,121,428,495,63,462,312,20
524,355,11,397,460,252,372,9,365,158
525,96,312,51,208,389,302,84,490,350
526,187,169,435,303,482,474,467,411,484
527,380,353,127,237,395,449,78,330,5
528,214,449,349,317,336,206,145,381,147
529,473,75,50,104,68,290,376,464,147
530,69,439,358,66,499,420,305,30,426
531,437,142,54,50,278,264,11,223,299
532,45,423,359,372,79,488,447,76,387
533,479,287,381,308,443,312,458,484,190
534,446,471,370,256,40,286,401,435,465
535,311,57,133,201,490,146,360,214,286
536,288,440,496,272,25,26,342,218,317
537,476,479,89,71,413,476,446,164,460
538,132,197,307,144,143,148,97,223,316
539,426,213,81,25,375,268,210,414,347
540,211,148,442,421,155,52,458,121,261
541,426,234,437,31,356,440,271,481,327
542,158,29,204,495,33,111,263,478,448
543,364,222,237,4,178,22,390,59,494
544,196,437,346,77,359,324,471,381,237
545,330,399,472,308,325,121,391,154,229
546,226,418,117,417,103,490,307,232,255
547,267,165,339,139,497,408,136,120,262
548,11,179,183,377,371,288,491,224,292
549,475,267,302,294,150,258,235,451,335
